Feature,Importance
HOXB4,0.0036977519681386187
DDO,0.00368900146021042
SLC39A11,0.003680578674917342
DEPDC1B,0.003679094624123536
GJA1,0.003677432502940064
ICAM5,0.0036734451521770097
ZNF74,0.00366443135245936
IL34,0.0036537040041876023
CDK4,0.0036523119898047296
NRG4,0.003646513271145523
TMEM105,0.003645156973507255
FBXO32,0.00363058262038976
KCND3,0.003626630308892345
ZNF438,0.003624225621402729
SEMA3C,0.0036231737065827475
VRK1,0.0036164281762321483
PLCH1,0.003615628246043343
BMP5,0.003606118896335829
SLC6A4,0.0035942552351625637
DDX49,0.0035891190604597795
POLR2F,0.003580706544336863
POLR2H,0.0035754483504861125
CCR6,0.0035738863936276176
CROT,0.0035718092772585803
PIM1,0.0035703347015078176
FUT4,0.00356769766274374
SLC19A1,0.0035668231974705124
KCNJ11,0.0035645487020083237
ZBTB48,0.0035638692517823076
UBE2O,0.0035593222370371223
TMPRSS6,0.003552830921340501
IBSP,0.003550264332734514
GSTA3,0.0035467733500408943
HOXB1,0.003546705876593478
GCNT2,0.0035448800987796856
ESRRG,0.003544632177508902
NPEPPS,0.0035375910954317078
CHD7,0.003532279752951581
ZSCAN29,0.003523736556788208
CALR,0.0035219078207155688
ZBTB26,0.0035191651163913773
AURKB,0.003511906535772141
FAM66B,0.0035093032009899617
RAP2B,0.00350870653236052
HOXB5,0.003506936328689335
CAPN11,0.0034978405770962123
ZXDB,0.0034968510470062032
RIOK2,0.003494982526462991
CCL26,0.0034937971906620078
SLC2A6,0.0034813798730610867
SP5,0.0034793958460213616
COL9A3,0.0034780874943244272
ALPL,0.003472938578517642
AATK,0.003471407677512616
SLC5A9,0.003470545327407308
SLPI,0.0034704647328180726
CYP1A1,0.0034581701885617808
COL4A6,0.0034437783499306532
RPL7,0.003439474760263693
PLA2G10,0.0034326174976886253
RBM5,0.0034296055563900153
TDO2,0.003423941864166409
HGS,0.003422163134033326
COLGALT1,0.0034143662909045815
ZNF25,0.003412959429959301
ADORA2B,0.0034128519881051035
SLC16A9,0.003410426630725851
SMO,0.00339310234086588
HLA-G,0.0033859923309937584
POLD4,0.003385191586014116
RNF43,0.0033842671169259124
NTN4,0.0033818280904961283
CDC25C,0.0033785109182063026
SFTPD,0.003372609522048151
DTL,0.00337172275755438
ZNF311,0.0033689934695139527
ZNF302,0.0033680523044022264
SLC25A45,0.0033673628312535587
ACADSB,0.003366989225440193
HTRA3,0.003364434643997811
MOCS1,0.003362283817114076
VRK3,0.0033613284824241417
GSTP1,0.00335728005861165
POU2AF1,0.0033493760239216496
DCN,0.003342099630855955
BRDT,0.003338368851604173
CXCL13,0.0033371722434967525
AK5,0.0033313311914098453
PPM1K,0.0033282817781437185
SEMA7A,0.003320996853115503
ADAMTS13,0.0033205301582929676
NFIC,0.003318940472963732
TRIT1,0.0033174365373852197
IL18RAP,0.0033172383435885423
B4GALT5,0.0033118682845088188
ATP12A,0.0033058797620469705
KALRN,0.0033037436375161636
LRP1,0.0032985862819768954
EBF4,0.0032961486013664398
ABCE1,0.0032941332983318717
TCEAL1,0.003291515133809298
SCCPDH,0.003274085069890134
GALNT15,0.003265362079429906
FAM83A-AS1,0.0032650725587736818
SLC46A1,0.003264757524273591
FBN1,0.0032624765014625154
PLCB4,0.0032581018376513383
MMP7,0.0032571826681960375
ZNF232,0.0032571582324744668
DAPK1,0.003254936456156429
ZNF410,0.003247020323993638
PLPPR3,0.003245817823219113
SMPD3,0.003240020655473927
PARP3,0.003239333130826708
B3GNT7,0.003238366136152763
SNRPC,0.0032366697666584513
LRP5,0.0032356400380667764
NUDT12,0.003235163934616139
MGLL,0.0032319365905423185
CBR4,0.0032305789674283002
ACE2,0.003229952319466975
