,x,y
ENSG00000286590,-1.2127669,3.0776367
ENSG00000286591,-0.114188,2.9354582
ENSG00000286593,-1.7181346,3.2599974
ENSG00000286594,-4.446564,4.754717
ENSG00000286595,-4.615926,6.17548
ENSG00000286596,0.89103335,3.1557205
ENSG00000286597,-3.9084668,2.822501
ENSG00000286598,-3.9672399,3.8707533
ENSG00000286599,4.0669594,2.3970501
ENSG00000286600,-3.4997137,3.5479898
ENSG00000286602,-0.5779114,3.817741
ENSG00000286603,-4.860323,3.7242258
ENSG00000286604,-4.7813854,3.7378306
ENSG00000286605,-1.5063249,2.9005742
ENSG00000286606,0.30531237,3.4985805
ENSG00000286607,0.673772,4.2639294
ENSG00000286608,-0.16415408,2.9967465
ENSG00000286609,-4.9782495,3.6864908
ENSG00000286610,-3.8054395,2.992905
ENSG00000286611,-4.4453025,3.922226
ENSG00000286612,-5.1148314,4.8797793
ENSG00000286613,-0.013130296,3.5310767
ENSG00000286615,0.8195217,3.0813978
ENSG00000286616,5.427073,3.4534333
ENSG00000286617,-5.558992,4.5953584
ENSG00000286618,-3.7353678,3.7595878
ENSG00000286619,4.9008765,2.672108
ENSG00000286621,2.6520345,2.917728
ENSG00000286622,2.611361,3.7143874
ENSG00000286623,0.80142635,3.387982
ENSG00000286624,-5.4384866,3.254535
ENSG00000286625,2.3376143,3.8771465
ENSG00000286626,-0.12835263,4.186249
ENSG00000286627,-0.4955718,2.586269
ENSG00000286628,-5.2981343,4.341331
ENSG00000286629,-0.64711356,2.442097
ENSG00000286630,-1.360327,3.2942173
ENSG00000286631,1.6077465,3.3896852
ENSG00000286632,-2.6537776,3.7188644
ENSG00000286633,-2.0533845,6.324776
ENSG00000286634,2.2499967,3.2701707
ENSG00000286635,-3.3369124,2.6086721
ENSG00000286636,-3.219231,4.392684
ENSG00000286637,1.7797611,3.4157376
ENSG00000286638,1.9652412,2.7041903
ENSG00000286639,-3.9621584,3.65408
ENSG00000286641,1.144675,4.3236413
ENSG00000286642,-3.2597954,2.9029326
ENSG00000286643,-3.6023047,2.936279
ENSG00000286644,-1.432793,1.6905855
ENSG00000286645,-3.5142505,3.0230076
ENSG00000286647,3.5537415,3.386257
ENSG00000286648,-3.433308,2.6461895
ENSG00000286649,-2.5140007,2.7477896
ENSG00000286650,-0.2131849,3.9950633
ENSG00000286652,2.0145335,3.2483695
ENSG00000286653,-2.8117764,3.529352
ENSG00000286654,0.5307929,3.3819208
ENSG00000286655,-1.0411032,2.6801753
ENSG00000286656,3.347995,2.2444978
ENSG00000286657,-0.88999194,3.1938035
ENSG00000286658,-2.6683083,2.882205
ENSG00000286659,-0.4605143,4.2321386
ENSG00000286660,-4.8519883,4.362448
ENSG00000286661,2.836123,3.037915
ENSG00000286662,1.9085748,3.9748855
ENSG00000286663,-1.9723618,2.4995914
ENSG00000286664,-6.0388656,3.1960802
ENSG00000286665,-4.2053485,2.3213668
ENSG00000286666,3.0542324,3.281483
ENSG00000286667,2.801886,2.4190583
ENSG00000286668,-0.67879856,3.1633594
ENSG00000286669,-0.089681834,3.9179204
ENSG00000286670,-4.7454314,4.2803135
ENSG00000286671,-0.7143318,3.467658
ENSG00000286672,1.9282242,2.9617102
ENSG00000286673,5.5529027,3.4530632
ENSG00000286674,-3.942565,3.7288392
ENSG00000286675,1.8171436,3.8898652
ENSG00000286677,2.9522715,3.770327
ENSG00000286678,-1.5240521,3.1654463
ENSG00000286679,4.533059,3.4806466
ENSG00000286680,-4.923098,4.1320405
ENSG00000286681,4.366446,2.4930582
ENSG00000286682,-3.748666,4.937045
ENSG00000286683,-4.8302326,2.6705623
ENSG00000286684,-4.8533463,4.258586
ENSG00000286685,-3.3554459,2.9352133
ENSG00000286686,-0.5059366,2.8329217
ENSG00000286687,-5.344544,3.5963225
ENSG00000286688,1.4192766,2.6161048
ENSG00000286689,4.0694895,3.5183017
ENSG00000286690,-3.8851466,3.468588
ENSG00000286691,-5.9302197,5.6009645
ENSG00000286692,-5.0222216,4.444141
ENSG00000286693,-3.569842,2.864277
ENSG00000286694,3.9896486,3.48211
ENSG00000286695,-0.95757294,2.9660852
ENSG00000286696,-0.0088256635,2.8084319
ENSG00000286697,-5.029683,3.9489584
ENSG00000286698,-5.972077,5.767883
ENSG00000286700,-4.3856173,4.7287397
ENSG00000286701,-4.788009,5.4633718
ENSG00000286702,3.0126314,3.5476196
ENSG00000286703,-0.1151131,3.2561855
ENSG00000286705,1.2469842,2.9899156
ENSG00000286706,-1.2308886,2.6812537
ENSG00000286707,3.2125552,2.3135977
ENSG00000286708,1.6658211,3.4797504
ENSG00000286709,-5.5073185,3.5535147
ENSG00000286710,0.29556406,3.3590493
ENSG00000286711,-5.016178,4.1258416
ENSG00000286712,-0.25744006,2.709223
ENSG00000286713,1.4537688,4.2465463
ENSG00000286714,-3.6920633,5.9427457
ENSG00000286715,-2.1032467,2.54744
ENSG00000286716,-4.013385,3.29935
ENSG00000286717,-5.860801,5.156311
ENSG00000286718,-1.9312795,4.3551145
ENSG00000286719,-4.8592377,3.8641796
ENSG00000286720,-4.779529,2.896976
ENSG00000286721,2.0694828,3.7767591
ENSG00000286722,3.32759,2.8021455
ENSG00000286723,-0.7838738,2.4788816
ENSG00000286724,4.47799,2.7175179
ENSG00000286725,-4.1215496,4.6016836
ENSG00000286726,-1.8608435,2.408846
ENSG00000286727,-4.9437847,3.3715918
ENSG00000286728,-1.6213231,3.9605987
ENSG00000286729,-0.14415665,4.106029
ENSG00000286730,2.6918473,3.4043121
ENSG00000286731,-5.706127,5.3792977
ENSG00000286732,-0.42545438,4.1476
ENSG00000286733,2.7553797,3.2583578
ENSG00000286734,-5.781024,5.038893
ENSG00000286735,-1.7171026,3.0512347
ENSG00000286736,-2.8250477,3.936423
ENSG00000286737,-4.2886524,2.6922197
ENSG00000286738,-5.2751455,4.136307
ENSG00000286739,4.373151,3.103397
ENSG00000286740,-3.8865466,3.4782422
ENSG00000286741,2.6722016,3.3803186
ENSG00000286742,2.991349,3.1640334
ENSG00000286743,-0.9618422,3.7945542
ENSG00000286745,-5.9468985,5.559124
ENSG00000286746,6.048032,3.2206204
ENSG00000286747,-1.3761735,4.013758
ENSG00000286748,-5.916435,5.4795065
ENSG00000286749,-0.2800457,2.9453058
ENSG00000286750,-3.5226574,5.4237385
ENSG00000286751,-4.7297616,2.8086483
ENSG00000286752,-1.0993646,2.5535383
ENSG00000286753,2.6513386,1.9527262
ENSG00000286754,-5.4908166,4.5872087
ENSG00000286755,-2.2425933,5.944178
ENSG00000286756,-4.0653,3.6955783
ENSG00000286757,3.1118357,2.5781791
ENSG00000286758,-5.881,4.4027424
ENSG00000286759,-4.6946087,4.2840066
ENSG00000286760,4.6970224,2.9898794
ENSG00000286761,-5.202757,3.7048073
ENSG00000286762,0.09912762,3.045708
ENSG00000286763,2.0644329,3.8459425
ENSG00000286764,1.7866298,3.8505523
ENSG00000286765,-3.720342,4.1950064
ENSG00000286766,-5.649054,3.5184782
ENSG00000286767,0.5257186,3.058265
ENSG00000286769,-4.763491,5.702575
ENSG00000286770,-4.9024987,2.3272924
ENSG00000286771,-0.80337036,2.4006956
ENSG00000286772,-5.477832,3.7854114
ENSG00000286773,1.6744338,3.6549869
ENSG00000286774,-4.89635,2.4774284
ENSG00000286775,-5.174888,4.224263
ENSG00000286776,-3.5123494,2.7908216
ENSG00000286777,-4.8256702,2.4971504
ENSG00000286778,-4.764206,3.9302347
ENSG00000286779,-5.0098042,4.0962305
ENSG00000286780,-4.650424,3.3970256
ENSG00000286781,-5.7928386,3.4086063
ENSG00000286782,3.3118715,3.4851294
ENSG00000286784,1.9466429,3.8435073
ENSG00000286786,3.6722841,2.5587504
ENSG00000286787,2.9739416,2.379435
ENSG00000286788,-0.79527545,3.2109995
ENSG00000286789,2.447674,3.1541815
ENSG00000286790,-3.6910498,6.0068545
ENSG00000286791,-4.921035,4.497957
ENSG00000286792,-5.4692883,3.9582577
ENSG00000286794,-3.0021927,3.78163
ENSG00000286795,-1.2015767,2.669584
ENSG00000286796,-0.62195605,1.4061496
ENSG00000286797,3.3391669,4.314376
ENSG00000286798,-4.9135213,4.0156612
ENSG00000286799,-2.2139547,4.2131686
ENSG00000286800,-3.901657,3.8742948
ENSG00000286801,-5.354439,3.6419673
ENSG00000286802,3.5967693,3.4422758
ENSG00000286803,-1.5424261,2.7722075
ENSG00000286804,0.2565169,4.0974402
ENSG00000286805,-0.24164353,3.242245
ENSG00000286806,0.8108156,4.337848
ENSG00000286807,-0.3697734,2.9437606
ENSG00000286808,4.3649325,2.39381
ENSG00000286809,-0.45058292,1.4398091
ENSG00000286810,0.8448755,2.6382036
ENSG00000286811,-3.7714977,4.736455
ENSG00000286812,-2.471235,2.680192
ENSG00000286813,2.1155012,2.6633391
ENSG00000286814,1.1041989,4.225609
ENSG00000286815,-5.2652187,3.220586
ENSG00000286816,-4.803096,4.398753
ENSG00000286817,0.2555649,3.0004094
ENSG00000286818,-5.484095,5.4321103
ENSG00000286819,1.4211313,2.742411
ENSG00000286820,-3.9212809,3.8001685
ENSG00000286821,-3.9510365,2.8295224
ENSG00000286822,-4.7343693,3.305562
ENSG00000286823,-5.4087777,3.203199
ENSG00000286824,-3.1218371,3.6996276
ENSG00000286825,0.12670171,3.113196
ENSG00000286826,2.4318545,3.2937396
ENSG00000286827,5.5831366,3.4275982
ENSG00000286828,5.1371,3.4911187
ENSG00000286829,0.8209332,4.315818
ENSG00000286830,2.2978554,3.1646755
ENSG00000286831,3.6946824,3.3469992
ENSG00000286832,-2.3072097,2.8281064
ENSG00000286833,4.946018,3.5363877
ENSG00000286834,6.3392777,3.0687513
ENSG00000286835,2.3814154,2.049946
ENSG00000286836,-5.7357244,3.1727273
ENSG00000286837,3.2437768,2.5620568
ENSG00000286838,-6.1040664,3.8687196
ENSG00000286839,-1.2535304,2.7719607
ENSG00000286840,-4.917999,3.7817788
ENSG00000286841,-5.2769866,3.1439867
ENSG00000286842,-4.6418433,3.3094807
ENSG00000286843,-3.426593,3.1387448
ENSG00000286844,-2.9700294,4.7295046
ENSG00000286845,-5.062504,2.9570117
ENSG00000286846,2.524413,2.895011
ENSG00000286847,-1.082383,4.033818
ENSG00000286848,-1.422445,1.9870809
ENSG00000286849,1.3865603,4.2472954
ENSG00000286850,-2.870178,2.6204677
ENSG00000286851,-4.902487,2.3435571
ENSG00000286852,-5.832741,3.8364348
ENSG00000286853,-5.0391088,4.0268292
ENSG00000286854,-4.9598,2.6364555
ENSG00000286855,-3.2530873,2.6456854
ENSG00000286856,-3.666123,6.002895
ENSG00000286857,-5.385956,3.995791
ENSG00000286858,1.3601724,3.2662458
ENSG00000286860,-1.4531496,2.684095
ENSG00000286861,3.8126254,3.1584105
ENSG00000286862,-5.410159,3.46503
ENSG00000286863,2.0595136,3.7621894
ENSG00000286864,2.7183733,3.3041515
ENSG00000286865,-2.9361181,3.035385
ENSG00000286866,-1.8681309,2.7277632
ENSG00000286867,1.4986708,4.360068
ENSG00000286868,-1.6342419,3.2215867
ENSG00000286869,-5.1320896,3.265313
ENSG00000286870,-6.030274,3.846421
ENSG00000286871,-4.9810963,4.525648
ENSG00000286872,1.9738771,2.94325
ENSG00000286873,2.7494404,1.9925247
ENSG00000286874,-1.4087368,4.6272163
ENSG00000286875,-3.9183517,4.5241942
ENSG00000286876,-3.9957285,3.195749
ENSG00000286877,-2.4480114,3.252649
ENSG00000286878,-3.6834335,5.4314327
ENSG00000286879,0.5264752,3.1375098
ENSG00000286880,-0.17215694,3.2833464
ENSG00000286881,-1.5730307,4.577386
ENSG00000286882,-3.0142324,2.060391
ENSG00000286883,3.7264318,1.7065213
ENSG00000286884,-5.917745,3.3254616
ENSG00000286885,2.0656555,2.802652
ENSG00000286886,-1.4325821,3.4629683
ENSG00000286887,1.1483986,4.051468
ENSG00000286888,1.8197126,3.9985757
ENSG00000286889,-5.8172426,5.5110927
ENSG00000286890,3.3527842,3.434138
ENSG00000286891,0.72541803,2.9311771
ENSG00000286892,3.7067912,2.704071
ENSG00000286893,-5.066905,4.0123625
ENSG00000286894,-1.0722774,2.6752594
ENSG00000286895,2.3586276,2.6365128
ENSG00000286896,2.382123,3.7449718
ENSG00000286897,-5.3429546,4.0590982
ENSG00000286898,-4.7077847,2.4894516
ENSG00000286899,-0.7351385,2.5515761
ENSG00000286900,-2.5291345,4.004395
ENSG00000286901,-3.7758195,2.0451622
ENSG00000286902,-4.9000835,4.1474004
ENSG00000286903,-5.0968337,3.2845263
ENSG00000286904,2.3846061,3.2153552
ENSG00000286906,-4.779989,4.1903224
ENSG00000286907,-1.0584397,2.6147506
ENSG00000286908,-4.849408,3.952957
ENSG00000286909,2.7443461,2.131753
ENSG00000286910,-5.44049,4.0897264
ENSG00000286911,-2.376542,4.0976357
ENSG00000286912,1.8729781,2.747299
ENSG00000286913,-2.6375635,4.824137
ENSG00000286914,-5.3847413,4.2932444
ENSG00000286915,-1.8287574,2.2897124
ENSG00000286917,-6.0392537,5.1667953
ENSG00000286918,4.8471212,3.5885203
ENSG00000286919,0.6771616,2.9979305
ENSG00000286921,2.3631017,2.527006
ENSG00000286922,-1.7530391,2.2091742
ENSG00000286923,0.7247199,4.150103
ENSG00000286924,-3.952223,5.18523
ENSG00000286926,-2.0414312,2.4244432
ENSG00000286927,4.679998,3.6128333
ENSG00000286928,1.2834947,4.300257
ENSG00000286929,-5.0613728,4.3541536
ENSG00000286931,2.6080616,1.8804592
ENSG00000286932,-3.407665,2.6865313
ENSG00000286933,3.1195085,3.8096035
ENSG00000286934,-3.2246108,2.8036926
ENSG00000286935,-4.72295,2.9461663
ENSG00000286936,-4.803837,3.476635
ENSG00000286937,-4.0985336,3.4442906
ENSG00000286938,-0.6673514,4.3401523
ENSG00000286939,-3.2478464,4.5076227
ENSG00000286940,3.4287782,2.1818914
ENSG00000286941,-0.5227813,3.384451
ENSG00000286942,0.55085915,2.4527647
ENSG00000286943,1.7751011,3.222975
ENSG00000286944,1.2240887,4.240415
ENSG00000286945,-4.7474346,4.4302173
ENSG00000286946,-3.3428056,2.6864781
ENSG00000286947,-0.7739424,2.9122179
ENSG00000286948,-2.8284507,3.8264284
ENSG00000286949,-6.047622,5.759598
ENSG00000286950,2.2628381,1.5691835
ENSG00000286951,-0.7593922,2.6038463
ENSG00000286952,-0.50175446,3.7548733
ENSG00000286953,-4.491127,3.038039
ENSG00000286954,-1.0299313,2.8454528
ENSG00000286955,-5.2649827,3.6297143
ENSG00000286956,-3.4147735,2.9008327
ENSG00000286957,-0.5457782,3.4767232
ENSG00000286958,-4.929764,3.9258904
ENSG00000286959,-4.7628717,5.398008
ENSG00000286960,-5.041508,3.87223
ENSG00000286961,-2.9081583,3.4411855
ENSG00000286962,-3.8336391,4.0519447
ENSG00000286963,-4.9664893,2.5270708
ENSG00000286964,3.472479,1.7674676
ENSG00000286965,-1.2844924,2.6012156
ENSG00000286966,-4.572163,6.8289347
ENSG00000286967,-5.5309863,3.5328994
ENSG00000286969,-1.445651,2.9225354
ENSG00000286970,1.9686134,2.8496704
ENSG00000286971,-2.766964,3.6859877
ENSG00000286972,-4.4877744,4.003323
ENSG00000286973,-5.4699936,5.053736
ENSG00000286974,3.0611463,2.356585
ENSG00000286975,-0.8190052,3.6675718
ENSG00000286976,0.36231297,4.0014424
ENSG00000286977,3.7052128,2.4104118
ENSG00000286978,-4.803906,3.8994987
ENSG00000286979,-1.3567045,2.676661
ENSG00000286980,-4.780405,3.7162168
ENSG00000286981,-1.1795135,3.4617655
ENSG00000286982,-1.1926419,1.645483
ENSG00000286983,2.1287,3.3468826
ENSG00000286984,-0.84194756,3.7286744
ENSG00000286985,-3.6804738,3.78085
ENSG00000286986,-3.9932277,4.2171736
ENSG00000286987,-4.8161516,3.8761063
ENSG00000286988,-4.66348,5.4353676
ENSG00000286989,2.5908475,1.8835926
ENSG00000286990,2.5891287,2.7566264
ENSG00000286991,-6.0305305,5.8414536
ENSG00000286992,-5.417733,3.9910872
ENSG00000286993,-1.5867945,1.9774042
ENSG00000286994,-1.0473771,2.5095887
ENSG00000286995,-5.2587967,3.4117508
ENSG00000286997,2.5186973,3.1912975
ENSG00000286998,-3.0733845,2.7596629
ENSG00000286999,-0.64896363,1.3773987
ENSG00000287000,3.3612103,3.4511304
ENSG00000287001,3.3867922,2.821218
ENSG00000287003,-1.7029963,3.2991436
ENSG00000287004,-5.1880145,3.8070323
ENSG00000287005,1.964776,2.8469858
ENSG00000287006,-4.621493,4.4159827
ENSG00000287007,-4.7878113,3.6489487
ENSG00000287008,0.2653749,3.1127903
ENSG00000287009,1.9957576,1.9985281
ENSG00000287010,-5.790118,4.9952517
ENSG00000287011,1.5644431,3.4022942
ENSG00000287012,1.3904274,3.0478094
ENSG00000287013,-0.86836356,2.6545196
ENSG00000287014,4.192851,3.6053224
ENSG00000287015,-3.990323,3.1218202
ENSG00000287016,3.0262904,3.1639936
ENSG00000287017,-4.8173423,3.9232419
ENSG00000287018,-5.601673,3.522556
ENSG00000287019,-4.9682555,2.3594425
ENSG00000287020,-4.886636,3.9264219
ENSG00000287021,0.99071944,3.2128286
ENSG00000287022,2.0490017,2.7779822
ENSG00000287023,-2.780565,4.9061065
ENSG00000287024,0.60295224,3.1055295
ENSG00000287025,-3.5905442,2.7593548
ENSG00000287026,-2.1589942,2.1313534
ENSG00000287027,-5.1098375,4.110605
ENSG00000287028,-4.7127657,4.1935143
ENSG00000287029,-0.6146518,3.6768699
ENSG00000287030,-1.445791,3.5660295
ENSG00000287031,-1.8239528,4.4439945
ENSG00000287032,3.1356928,3.3834312
ENSG00000287033,-0.33476397,3.371589
ENSG00000287034,-5.5311255,3.5737019
ENSG00000287035,-1.4705942,4.8968296
ENSG00000287037,-2.0270889,6.3592515
ENSG00000287038,-2.4116545,4.0953817
ENSG00000287039,0.69771814,4.2326417
ENSG00000287040,0.98570585,4.361338
ENSG00000287041,1.9874811,4.0758233
ENSG00000287042,0.571918,3.283069
ENSG00000287043,-3.4850569,3.1678615
ENSG00000287044,4.075725,3.3863153
ENSG00000287045,1.9675901,3.7778509
ENSG00000287046,-4.867216,4.1721106
ENSG00000287047,-3.463191,3.7466202
ENSG00000287048,-4.311013,5.251264
ENSG00000287049,0.6393504,2.8514204
ENSG00000287050,-4.752704,5.0511284
ENSG00000287051,4.0420365,3.3714664
ENSG00000287052,-2.0852733,2.9740596
ENSG00000287053,-5.896334,3.6310806
ENSG00000287054,2.0966249,3.041595
ENSG00000287055,2.3793447,2.4341362
ENSG00000287056,-4.668719,4.556268
ENSG00000287057,-1.364308,2.5640938
ENSG00000287058,-4.740384,2.5933003
ENSG00000287059,1.6114135,2.9343023
ENSG00000287060,-0.5331031,2.8463054
ENSG00000287061,1.016577,2.7913032
ENSG00000287062,-2.869931,2.60252
ENSG00000287063,3.6003516,3.1104136
ENSG00000287064,3.5033245,1.7896185
ENSG00000287065,-2.3275597,6.208454
ENSG00000287066,-2.9327343,2.640639
ENSG00000287068,-3.3077896,3.8483653
ENSG00000287069,2.2763653,3.2647126
ENSG00000287070,-1.5801134,2.0635948
ENSG00000287072,-2.1122804,2.6886961
ENSG00000287073,-4.9748087,2.39005
ENSG00000287074,3.8184755,3.2461936
ENSG00000287075,-1.4577725,2.8580327
ENSG00000287076,-3.6181016,3.894805
ENSG00000287077,3.0387895,3.3386567
ENSG00000287078,0.037964564,3.6701016
ENSG00000287079,1.1823636,4.1172986
ENSG00000287081,-2.9475415,2.6222332
ENSG00000287082,-4.7637725,4.6230316
ENSG00000287083,-4.0756145,3.7243588
ENSG00000287084,0.6621251,4.1312776
ENSG00000287085,1.7485878,3.7469642
ENSG00000287086,4.1216345,1.7821025
ENSG00000287087,1.7141887,3.4748576
ENSG00000287088,-1.6199454,4.2281275
ENSG00000287089,-2.4153092,4.1131363
ENSG00000287090,-3.352115,5.388082
ENSG00000287091,1.6119357,2.0871987
ENSG00000287092,-2.1759505,2.233896
ENSG00000287093,-1.4659324,3.7600353
ENSG00000287094,-2.3620868,2.8003871
ENSG00000287095,0.6180944,1.8720869
ENSG00000287096,0.63254935,4.7687993
ENSG00000287097,0.3544434,2.7444503
ENSG00000287098,-5.632019,3.9828825
ENSG00000287099,-0.5830539,2.4185228
ENSG00000287100,2.0064306,2.7039378
ENSG00000287101,-5.901341,5.5993657
ENSG00000287102,-4.432915,3.8911133
ENSG00000287103,-5.580155,3.306506
ENSG00000287104,4.286605,1.7886741
ENSG00000287105,1.3168547,3.7312288
ENSG00000287106,-1.1537776,2.6891036
ENSG00000287107,-4.9640117,2.3993144
ENSG00000287108,2.2314212,3.4672093
ENSG00000287109,2.8529139,3.5540068
ENSG00000287112,3.443769,2.6125636
ENSG00000287113,-2.809943,4.4288964
ENSG00000287114,-2.9415448,5.008933
ENSG00000287117,0.21404256,3.1168828
ENSG00000287118,0.47735354,4.2852206
ENSG00000287119,-1.6574473,1.5770895
ENSG00000287120,-1.3239496,2.7016037
ENSG00000287121,-3.1638455,2.8532357
ENSG00000287122,-0.97165006,4.475527
ENSG00000287123,-5.9933796,3.0674598
ENSG00000287124,-1.0583586,2.3463762
ENSG00000287125,1.8589101,2.3418474
ENSG00000287126,5.4456677,2.4589314
ENSG00000287127,-3.264824,3.4238424
ENSG00000287128,-1.8637584,2.919876
ENSG00000287129,-2.1416044,3.0489643
ENSG00000287130,0.254358,3.049193
ENSG00000287131,-0.9118886,1.3576562
ENSG00000287132,-4.765576,3.9441872
ENSG00000287133,1.197147,3.0495656
ENSG00000287134,3.1648226,3.3033051
ENSG00000287135,-3.5396159,3.4226575
ENSG00000287136,-3.3197067,5.004073
ENSG00000287137,-5.556713,3.5100176
ENSG00000287138,-5.524959,3.958532
ENSG00000287139,-2.5263658,2.9178052
ENSG00000287140,0.9436678,4.372575
ENSG00000287141,-1.117569,2.6251552
ENSG00000287142,-3.2059438,4.9845624
ENSG00000287143,-3.3749611,4.5604763
ENSG00000287144,-2.0915387,2.789601
ENSG00000287145,-5.3224077,3.656752
ENSG00000287146,-0.6727242,3.8248346
ENSG00000287147,-5.2716613,4.656632
ENSG00000287149,-3.3017511,3.029561
ENSG00000287150,-5.87417,4.4985547
ENSG00000287152,-6.0120425,3.8267474
ENSG00000287153,-3.4905539,2.6683385
ENSG00000287154,-4.9276814,4.0041404
ENSG00000287155,-5.5473194,3.5804007
ENSG00000287156,-0.586661,4.3153286
ENSG00000287157,-2.3935862,2.8598795
ENSG00000287158,3.3830903,3.2199538
ENSG00000287159,-3.336572,2.6507561
ENSG00000287160,6.1460147,3.1669896
ENSG00000287161,-5.448468,5.4690595
ENSG00000287162,-5.1730957,3.6156201
ENSG00000287163,-4.848923,3.6305168
ENSG00000287164,-2.3042703,6.1723566
ENSG00000287165,-2.5953553,3.980131
ENSG00000287166,0.4385137,3.4696898
ENSG00000287167,-3.5575175,5.2193375
ENSG00000287168,4.0815725,1.8179286
ENSG00000287169,-1.5936996,2.7817163
ENSG00000287170,3.9265664,3.503098
ENSG00000287171,1.6814833,3.8943748
ENSG00000287172,-0.47401756,2.9368136
ENSG00000287173,-5.33728,3.5054286
ENSG00000287174,-5.0491166,3.1403675
ENSG00000287175,-1.5588738,2.3941598
ENSG00000287176,0.39596337,3.066405
ENSG00000287177,4.1044645,3.5088332
ENSG00000287178,-5.88697,5.3007526
ENSG00000287179,-4.7781034,4.1836104
ENSG00000287180,-0.66901344,2.5149443
ENSG00000287181,2.158547,3.2050607
ENSG00000287182,0.86310387,4.149843
ENSG00000287183,-5.0955567,4.162455
ENSG00000287184,-3.80332,4.15627
ENSG00000287185,2.6887784,2.4573226
ENSG00000287186,-5.6770797,5.1913013
ENSG00000287187,-4.895483,2.8120232
ENSG00000287188,0.98466295,2.7045627
ENSG00000287189,3.74034,3.1508489
ENSG00000287190,3.4394922,3.0166447
ENSG00000287191,-1.0448613,2.4723804
ENSG00000287192,0.94542474,4.1124516
ENSG00000287193,1.421642,4.28421
ENSG00000287195,0.23554693,1.9853209
ENSG00000287196,-4.493796,4.0663943
ENSG00000287197,1.4096134,3.2895517
ENSG00000287198,-5.1143584,3.3978713
ENSG00000287199,-5.009279,3.6658704
ENSG00000287200,2.9723115,2.1811905
ENSG00000287201,-0.60181135,1.9111841
ENSG00000287202,4.0009856,2.16918
ENSG00000287203,-5.0184174,3.3465986
ENSG00000287204,-5.107657,2.850614
ENSG00000287205,-4.759107,3.6206665
ENSG00000287206,-4.70692,3.749819
ENSG00000287207,-0.15208767,3.983552
ENSG00000287208,-5.936276,5.6761084
ENSG00000287209,-3.3870435,3.5146878
ENSG00000287210,-5.008145,3.698214
ENSG00000287211,-4.732182,5.4244876
ENSG00000287212,-5.01845,4.291989
ENSG00000287213,-1.821879,4.284737
ENSG00000287214,3.4340897,3.4277008
ENSG00000287215,-2.7567468,3.852121
ENSG00000287216,-0.38399103,1.5666538
ENSG00000287217,-5.9969163,4.437748
ENSG00000287218,0.8634132,1.9398874
ENSG00000287219,-4.8121037,3.0060608
ENSG00000287220,-3.522898,2.9686823
ENSG00000287221,1.9856167,3.3002605
ENSG00000287222,5.1068077,2.0422523
ENSG00000287223,2.5553558,3.65477
ENSG00000287224,-1.8372743,2.97438
