Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
merged_Reactome_2022.gmt	Molecules Associated With Elastic Fibres R-HSA-2129379	1/55	5.843725e-01	8.089578e-01	1.710864e+00	9.191047e-01	ITGB5
merged_Reactome_2022.gmt	Muscle Contraction R-HSA-397014	7/390	4.210231e-01	7.420747e-01	1.218592e+00	1.054165e+00	MAPK4;KCNJ2;MYLK;NPPA;ITGB5;KCNK9;PRKCA
merged_Reactome_2022.gmt	MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871	6/191	8.335583e-02	5.572504e-01	2.199484e+00	5.464918e+00	IKBKB;MEF2C;DUSP4;NOD1;NOD2;USP18
merged_Reactome_2022.gmt	MyD88 Deficiency (TLR2/4) R-HSA-5602498	1/33	4.093149e-01	7.396512e-01	2.872367e+00	2.565801e+00	TLR2
merged_Reactome_2022.gmt	MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	6/203	1.038275e-01	5.920721e-01	2.064508e+00	4.676160e+00	IKBKB;MEF2C;DUSP4;NOD1;NOD2;USP18
merged_Reactome_2022.gmt	MyD88-independent TLR4 Cascade R-HSA-166166	7/213	5.312606e-02	5.031884e-01	2.284929e+00	6.706467e+00	IKBKB;MIF-AS1;MEF2C;DUSP4;NOD1;NOD2;USP18
merged_Reactome_2022.gmt	MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	8/223	2.589793e-02	4.168722e-01	2.488682e+00	9.092628e+00	IKBKB;KCNJ2-AS1;MEF2C;DUSP4;NOD1;NOD2;USP18;TLR2
merged_Reactome_2022.gmt	Myogenesis R-HSA-525793	1/57	5.974517e-01	8.114193e-01	1.650126e+00	8.499499e-01	MEF2C
merged_Reactome_2022.gmt	N-Glycan Antennae Elongation R-HSA-975577	1/29	3.703608e-01	7.265547e-01	3.276206e+00	3.254183e+00	MAPK4
merged_Reactome_2022.gmt	N-glycan Antennae Elongation In medial/trans-Golgi R-HSA-975576	2/51	1.928787e-01	6.301040e-01	3.150790e+00	5.185235e+00	MAPK4;LHB
merged_Reactome_2022.gmt	NCAM Signaling For Neurite Out-Growth R-HSA-375165	4/113	1.044932e-01	5.920721e-01	2.572741e+00	5.810879e+00	MAPK4;SOS1;FGFR1;KCNQ1OT1
merged_Reactome_2022.gmt	NCAM1 Interactions R-HSA-419037	1/73	6.883446e-01	8.619011e-01	1.284859e+00	4.798506e-01	MAPK4
merged_Reactome_2022.gmt	NF-kB Activation Thru FADD/RIP-1 Pathway Mediated By Caspase-8 And -10 R-HSA-933543	1/24	3.180490e-01	7.126118e-01	3.974334e+00	4.552797e+00	IKBKB
merged_Reactome_2022.gmt	NF-kB Is Activated And Signals Survival R-HSA-209560	1/25	3.288469e-01	7.126118e-01	3.811912e+00	4.239468e+00	IKBKB
merged_Reactome_2022.gmt	NGF-independant TRKA Activation R-HSA-187024	1/9	1.336723e-01	6.095749e-01	1.099667e+01	2.212931e+01	MAPK4
merged_Reactome_2022.gmt	NGF-stimulated Transcription R-HSA-9031628	1/77	7.076696e-01	8.705255e-01	1.217415e+00	4.209555e-01	EGR3
merged_Reactome_2022.gmt	NOD1/2 Signaling Pathway R-HSA-168638	3/65	8.371184e-02	5.572504e-01	3.502861e+00	8.688408e+00	IKBKB;NOD2;NOD1
merged_Reactome_2022.gmt	NOSTRIN Mediated eNOS Trafficking R-HSA-203641	1/9	1.336723e-01	6.095749e-01	1.099667e+01	2.212931e+01	CAV1
merged_Reactome_2022.gmt	NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947	3/94	1.864083e-01	6.301040e-01	2.388948e+00	4.012994e+00	HDAC6;FBXW7;MIF-AS1
merged_Reactome_2022.gmt	NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096	1/41	4.801633e-01	7.527451e-01	2.304000e+00	1.690281e+00	NOTCH2
merged_Reactome_2022.gmt	NOTCH2 Intracellular Domain Regulates Transcription R-HSA-2197563	1/22	2.959311e-01	7.070871e-01	4.344503e+00	5.289991e+00	NOTCH2
merged_Reactome_2022.gmt	NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507	1/49	5.425388e-01	7.853687e-01	1.923135e+00	1.175989e+00	FOXD2-AS1
merged_Reactome_2022.gmt	NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508	2/48	1.757629e-01	6.301040e-01	3.354605e+00	5.832382e+00	PLXND1;STAT1
merged_Reactome_2022.gmt	NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695	1/38	4.546465e-01	7.527451e-01	2.488719e+00	1.961696e+00	NOTCH2
merged_Reactome_2022.gmt	NR1H2 And NR1H3 Regulate Gene Expression Linked To Lipogenesis R-HSA-9029558	1/17	2.374582e-01	6.638849e-01	5.662532e+00	8.141384e+00	RXRA
merged_Reactome_2022.gmt	NR1H2 And NR1H3 Regulate Gene Expression To Limit Cholesterol Uptake R-HSA-9031525	1/9	1.336723e-01	6.095749e-01	1.099667e+01	2.212931e+01	RXRA
merged_Reactome_2022.gmt	NR1H2 And NR1H3-mediated Signaling R-HSA-9024446	2/91	4.231164e-01	7.420747e-01	1.738885e+00	1.495629e+00	CRYZL2P-SEC16B;RXRA
merged_Reactome_2022.gmt	NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569	1/71	6.782099e-01	8.593186e-01	1.321450e+00	5.131171e-01	RXRA
merged_Reactome_2022.gmt	NRAGE Signals Death Thru JNK R-HSA-193648	4/113	1.044932e-01	5.920721e-01	2.572741e+00	5.810879e+00	MAPK4;SOS1;ARHGEF1;VAV1
merged_Reactome_2022.gmt	Na+/Cl- Dependent Neurotransmitter Transporters R-HSA-442660	1/37	4.458665e-01	7.444933e-01	2.557040e+00	2.065412e+00	LINC01507
merged_Reactome_2022.gmt	Nectin/Necl Trans Heterodimerization R-HSA-420597	1/13	1.872146e-01	6.301040e-01	7.476140e+00	1.252627e+01	PVR
merged_Reactome_2022.gmt	Neddylation R-HSA-8951664	8/472	4.714724e-01	7.527451e-01	1.139074e+00	8.564633e-01	FBXO27;MIR4458HG;SLC38A4-AS1;WSB2;SOCS6;PCAT6;FBXW7;FBXO44
merged_Reactome_2022.gmt	Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941	2/146	6.747150e-01	8.589457e-01	1.073849e+00	4.225217e-01	SIN3B;MIF-AS1
merged_Reactome_2022.gmt	Negative Regulation Of FGFR1 Signaling R-HSA-5654726	2/65	2.745845e-01	6.966367e-01	2.454287e+00	3.172157e+00	FGFR1;MIF-AS1
merged_Reactome_2022.gmt	Negative Regulation Of FGFR2 Signaling R-HSA-5654727	1/67	6.569444e-01	8.493747e-01	1.401236e+00	5.887375e-01	MIF-AS1
merged_Reactome_2022.gmt	Negative Regulation Of FGFR3 Signaling R-HSA-5654732	1/57	5.974517e-01	8.114193e-01	1.650126e+00	8.499499e-01	MIF-AS1
merged_Reactome_2022.gmt	Negative Regulation Of FGFR4 Signaling R-HSA-5654733	1/61	6.223922e-01	8.326911e-01	1.540697e+00	7.305751e-01	MIF-AS1
merged_Reactome_2022.gmt	Negative Regulation Of FLT3 R-HSA-9706369	1/29	3.703608e-01	7.265547e-01	3.276206e+00	3.254183e+00	SOCS6
merged_Reactome_2022.gmt	Negative Regulation Of MAPK Pathway R-HSA-5675221	3/81	1.368404e-01	6.095749e-01	2.786512e+00	5.542206e+00	MAPK4;MIF-AS1;DUSP4
merged_Reactome_2022.gmt	Negative Regulation Of MET Activity R-HSA-6807004	1/41	4.801633e-01	7.527451e-01	2.304000e+00	1.690281e+00	SOS1
merged_Reactome_2022.gmt	Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324	1/41	4.801633e-01	7.527451e-01	2.304000e+00	1.690281e+00	MAPK4
merged_Reactome_2022.gmt	Negative Regulation Of PI3K/AKT Network R-HSA-199418	8/225	2.711943e-02	4.172519e-01	2.465531e+00	8.894414e+00	FGFR1;PDGFA;MIF-AS1;INSR;SOS1;VAV1;PIK3R3;CD19
merged_Reactome_2022.gmt	Negative Regulation Of TCF-dependent Signaling By WNT Ligand Antagonists R-HSA-3772470	2/29	7.652913e-02	5.494791e-01	5.678100e+00	1.459319e+01	WNT5A;LRP5
merged_Reactome_2022.gmt	Nephrin Family Interactions R-HSA-373753	1/43	4.965099e-01	7.662456e-01	2.195341e+00	1.537072e+00	MAPK4
merged_Reactome_2022.gmt	Nervous System Development R-HSA-9675108	17/1088	5.562006e-01	7.923561e-01	1.013948e+00	5.948086e-01	KLF3-AS1;MAPK4;KRTAP5-AS1;MIR9-3HG;MIF-AS1;FGFR1;LINC01833;SEMA4A;MIR210HG;SOS1;PRDM16-DT;PIK3R3;PCAT6;ATP6V0E2-AS1;PLXND1;FOXD2-AS1;PRKCA
merged_Reactome_2022.gmt	Netrin Mediated Repulsion Signals R-HSA-418886	1/15	2.127358e-01	6.602779e-01	6.444260e+00	9.973808e+00	MAPK4
merged_Reactome_2022.gmt	Netrin-1 Signaling R-HSA-373752	2/97	4.553182e-01	7.527451e-01	1.629111e+00	1.281718e+00	MAPK4;PRDM16-DT
merged_Reactome_2022.gmt	Neurexins And Neuroligins R-HSA-6794361	2/113	5.358424e-01	7.853687e-01	1.394140e+00	8.698249e-01	MAPK4;KRTAP5-AS1
merged_Reactome_2022.gmt	Neurofascin Interactions R-HSA-447043	1/13	1.872146e-01	6.301040e-01	7.476140e+00	1.252627e+01	MAPK4
merged_Reactome_2022.gmt	Neuronal System R-HSA-112316	11/771	6.789974e-01	8.593186e-01	9.355891e-01	3.622021e-01	MAPK4;KRTAP5-AS1;PDE6B-AS1;KCNJ2;GNB4;ADCY9;LINC01307;PRDM16-DT;KCNK9;GAD2;PRKCA
merged_Reactome_2022.gmt	Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314	6/363	5.139379e-01	7.801602e-01	1.130688e+00	7.526455e-01	MAPK4;KRTAP5-AS1;GNB4;KCNJ2;ADCY9;PRKCA
merged_Reactome_2022.gmt	Neurotransmitter Release Cycle R-HSA-112310	2/99	4.658222e-01	7.527451e-01	1.595522e+00	1.218901e+00	MAPK4;GAD2
merged_Reactome_2022.gmt	Neutrophil Degranulation R-HSA-6798695	16/934	4.075171e-01	7.396512e-01	1.120977e+00	1.006270e+00	CYBB;LINC01637;KCNJ2-AS1;CR1;SERPINB9P1;FGL2;LINC02631;PTPN6;LINC01504;LGALS3;CCR5AS;LINC03014;SLC2A5;GAS6-AS1;RCAN1;TLR2
merged_Reactome_2022.gmt	NoRC Negatively Regulates rRNA Expression R-HSA-427413	2/140	6.522303e-01	8.473487e-01	1.120731e+00	4.789527e-01	SIN3B;MIF-AS1
merged_Reactome_2022.gmt	Non-integrin membrane-ECM Interactions R-HSA-3000171	5/81	9.218972e-03	3.333077e-01	4.524077e+00	2.120205e+01	PDGFA;SDC3;DDR1;ITGB5;PRKCA
merged_Reactome_2022.gmt	Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957	1/223	9.720048e-01	9.990393e-01	4.152966e-01	1.179217e-02	MIF-AS1
merged_Reactome_2022.gmt	Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956	1/183	9.466671e-01	9.981877e-01	5.074146e-01	2.781026e-02	MIF-AS1
merged_Reactome_2022.gmt	Norepinephrine Neurotransmitter Release Cycle R-HSA-181430	1/35	4.278815e-01	7.420747e-01	2.705563e+00	2.296777e+00	MAPK4
merged_Reactome_2022.gmt	Notch-HLH Transcription Pathway R-HSA-350054	2/55	2.160063e-01	6.609055e-01	2.914593e+00	4.466462e+00	HDAC6;NOTCH2
merged_Reactome_2022.gmt	NrCAM Interactions R-HSA-447038	1/13	1.872146e-01	6.301040e-01	7.476140e+00	1.252627e+01	MAPK4
merged_Reactome_2022.gmt	Nuclear Envelope Breakdown R-HSA-2980766	1/105	8.133173e-01	9.428878e-01	8.898805e-01	1.838795e-01	PRKCA
merged_Reactome_2022.gmt	Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725	4/121	1.255026e-01	6.095749e-01	2.396546e+00	4.973859e+00	MAPK4;EGR3;MEF2C;DUSP4
merged_Reactome_2022.gmt	Nuclear Events Mediated By NFE2L2 R-HSA-9759194	1/154	9.149730e-01	9.915764e-01	6.042210e-01	5.369148e-02	TALDO1
merged_Reactome_2022.gmt	Nuclear Receptor Transcription Pathway R-HSA-383280	5/105	2.567035e-02	4.168722e-01	3.439271e+00	1.259605e+01	THRB;NR1I2;NR2C1;RXRA;PPARD
merged_Reactome_2022.gmt	Nuclear Signaling By ERBB4 R-HSA-1251985	1/63	6.342787e-01	8.392114e-01	1.491235e+00	6.789098e-01	MIF-AS1
merged_Reactome_2022.gmt	Nucleotide Catabolism R-HSA-8956319	3/69	9.601498e-02	5.842268e-01	3.291457e+00	7.712711e+00	CRYZL2P-SEC16B;DPYD;LINC02532
merged_Reactome_2022.gmt	Nucleotide Excision Repair R-HSA-5696398	1/215	9.681497e-01	9.990393e-01	4.309717e-01	1.394995e-02	MIF-AS1
merged_Reactome_2022.gmt	Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	3/105	2.313960e-01	6.638849e-01	2.131315e+00	3.119446e+00	IKBKB;NOD2;NOD1
merged_Reactome_2022.gmt	O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214	2/75	3.329749e-01	7.170980e-01	2.119235e+00	2.330498e+00	CRYZL2P-SEC16B;KCNQ1OT1
merged_Reactome_2022.gmt	O-linked Glycosylation R-HSA-5173105	6/213	1.227081e-01	6.095749e-01	1.963953e+00	4.120269e+00	OLMALINC;CRYZL2P-SEC16B;PRDM16-DT;RWDD3-DT;FLNB-AS1;KCNQ1OT1
merged_Reactome_2022.gmt	OAS Antiviral Response R-HSA-8983711	1/16	2.251953e-01	6.638849e-01	6.028179e+00	8.986733e+00	OASL
merged_Reactome_2022.gmt	Oncogene Induced Senescence R-HSA-2559585	2/65	2.745845e-01	6.966367e-01	2.454287e+00	3.172157e+00	E2F3;MIF-AS1
merged_Reactome_2022.gmt	Oncogenic MAPK Signaling R-HSA-6802957	2/154	7.028450e-01	8.690747e-01	1.017078e+00	3.586408e-01	MAPK4;KSR2
merged_Reactome_2022.gmt	Opioid Signaling R-HSA-111885	4/175	3.001453e-01	7.070871e-01	1.637185e+00	1.970334e+00	ADCY9;GNB4;PRKCA;MAPK4
merged_Reactome_2022.gmt	Organelle Biogenesis And Maintenance R-HSA-1852241	10/549	3.697485e-01	7.265547e-01	1.214785e+00	1.208629e+00	MAPK4;MIF-AS1;MIR4458HG;MEF2C;LINC01833;RXRA;FGF14-AS2;ATP6V0E2-AS1;HDAC6;PRKCA
merged_Reactome_2022.gmt	Other Semaphorin Interactions R-HSA-416700	1/37	4.458665e-01	7.444933e-01	2.557040e+00	2.065412e+00	PLXND1
merged_Reactome_2022.gmt	Ovarian Tumor Domain Proteases R-HSA-5689896	2/76	3.387535e-01	7.211655e-01	2.090677e+00	2.263121e+00	NOD2;NOD1
merged_Reactome_2022.gmt	Oxidative Stress Induced Senescence R-HSA-2559580	3/178	5.365212e-01	7.853687e-01	1.239908e+00	7.720276e-01	E2F3;MINK1;MIF-AS1
merged_Reactome_2022.gmt	P75 NTR Receptor-Mediated Signaling R-HSA-193704	4/189	3.502038e-01	7.211655e-01	1.512483e+00	1.586957e+00	IKBKB;SOS1;ARHGEF1;VAV1
merged_Reactome_2022.gmt	PCNA-Dependent Long Patch Base Excision Repair R-HSA-5651801	1/41	4.801633e-01	7.527451e-01	2.304000e+00	1.690281e+00	MIF-AS1
merged_Reactome_2022.gmt	PCP/CE Pathway R-HSA-4086400	4/174	2.965964e-01	7.070871e-01	1.646876e+00	2.001586e+00	FZD2;WNT5A;MIF-AS1;PRKCA
merged_Reactome_2022.gmt	PD-1 Signaling R-HSA-389948	1/41	4.801633e-01	7.527451e-01	2.304000e+00	1.690281e+00	PTPN6
merged_Reactome_2022.gmt	PECAM1 Interactions R-HSA-210990	1/23	3.070780e-01	7.070871e-01	4.151192e+00	4.901120e+00	PTPN6
merged_Reactome_2022.gmt	PI Metabolism R-HSA-1483255	3/163	4.777214e-01	7.527451e-01	1.356883e+00	1.002367e+00	MAPK4;PIK3R3;SYNJ2
merged_Reactome_2022.gmt	PI-3K cascade:FGFR1 R-HSA-5654689	1/41	4.801633e-01	7.527451e-01	2.304000e+00	1.690281e+00	FGFR1
merged_Reactome_2022.gmt	PI-3K cascade:FGFR2 R-HSA-5654695	1/45	5.123440e-01	7.793708e-01	2.096450e+00	1.402020e+00	MIF-AS1
merged_Reactome_2022.gmt	PI3K Cascade R-HSA-109704	2/87	4.011127e-01	7.396512e-01	1.820627e+00	1.663166e+00	FGFR1;MIF-AS1
merged_Reactome_2022.gmt	PI3K/AKT Signaling In Cancer R-HSA-2219528	7/209	4.890226e-02	5.031884e-01	2.330567e+00	7.033491e+00	FGFR1;PDGFA;MIF-AS1;SOS1;PIK3R3;VAV1;CD19
merged_Reactome_2022.gmt	PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558	8/211	1.936616e-02	4.168722e-01	2.637142e+00	1.040149e+01	FGFR1;PDGFA;MIF-AS1;INSR;SOS1;VAV1;PIK3R3;CD19
merged_Reactome_2022.gmt	PIP3 Activates AKT Signaling R-HSA-1257604	9/534	4.705947e-01	7.527451e-01	1.125380e+00	8.482642e-01	FGFR1;PDGFA;MIF-AS1;INSR;SOS1;VAV1;PIK3R3;CD19;FOXD2-AS1
merged_Reactome_2022.gmt	PIWI-interacting RNA (piRNA) Biogenesis R-HSA-5601884	2/57	2.276642e-01	6.638849e-01	2.809262e+00	4.157380e+00	MYBL1;PIWIL4
merged_Reactome_2022.gmt	PKA Activation In Glucagon Signaling R-HSA-164378	3/31	1.268859e-02	3.333077e-01	7.695701e+00	3.360752e+01	ADCY9;PRKCA;MAPK4
merged_Reactome_2022.gmt	PKA Activation R-HSA-163615	3/33	1.504967e-02	3.769417e-01	7.190296e+00	3.017335e+01	ADCY9;PRKCA;MAPK4
merged_Reactome_2022.gmt	PKA-mediated Phosphorylation Of CREB R-HSA-111931	3/37	2.046735e-02	4.168722e-01	6.355279e+00	2.471520e+01	ADCY9;PRKCA;MAPK4
merged_Reactome_2022.gmt	PKA-mediated Phosphorylation Of Key Metabolic Factors R-HSA-163358	1/9	1.336723e-01	6.095749e-01	1.099667e+01	2.212931e+01	PRKCA
merged_Reactome_2022.gmt	PKMTs Methylate Histone Lysines R-HSA-3214841	4/91	5.632052e-02	5.031884e-01	3.223405e+00	9.272756e+00	SMYD3;PRDM16;SETD3;NSD3
merged_Reactome_2022.gmt	PLC Beta Mediated Events R-HSA-112043	3/93	1.824378e-01	6.301040e-01	2.415475e+00	4.109560e+00	ADCY9;PRKCA;MAPK4
merged_Reactome_2022.gmt	PPARA Activates Gene Expression R-HSA-1989781	4/230	4.945339e-01	7.662456e-01	1.235962e+00	8.702897e-01	CRYZL2P-SEC16B;RXRA;GAS6-AS1;LINC02532
merged_Reactome_2022.gmt	Paracetamol ADME R-HSA-9753281	3/55	5.627571e-02	5.031884e-01	4.172306e+00	1.200578e+01	CRYZL2P-SEC16B;UGT2B15;LINC02532
merged_Reactome_2022.gmt	Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955	1/80	7.213753e-01	8.818628e-01	1.171287e+00	3.825374e-01	KSR2
merged_Reactome_2022.gmt	Pentose Phosphate Pathway R-HSA-71336	2/27	6.752176e-02	5.064551e-01	6.124096e+00	1.650631e+01	CNNM3-DT;TALDO1
merged_Reactome_2022.gmt	Peptide Chain Elongation R-HSA-156902	1/171	9.353078e-01	9.963665e-01	5.434784e-01	3.634761e-02	MIF-AS1
merged_Reactome_2022.gmt	Peptide Hormone Biosynthesis R-HSA-209952	1/23	3.070780e-01	7.070871e-01	4.151192e+00	4.901120e+00	LHB
merged_Reactome_2022.gmt	Peptide Hormone Metabolism R-HSA-2980736	1/177	9.412605e-01	9.968019e-01	5.248335e-01	3.177097e-02	LHB
merged_Reactome_2022.gmt	Peptide Ligand-Binding Receptors R-HSA-375276	2/391	9.863528e-01	9.999323e-01	3.931349e-01	5.402152e-03	CCRL2;CCR6
merged_Reactome_2022.gmt	Peroxisomal Protein Import R-HSA-9033241	2/125	5.906634e-01	8.114193e-01	1.257866e+00	6.622776e-01	CRYZL2P-SEC16B;LINC02532
merged_Reactome_2022.gmt	Phase 3 - Rapid Repolarisation R-HSA-5576890	1/17	2.374582e-01	6.638849e-01	5.662532e+00	8.141384e+00	RABGAP1L-IT1
merged_Reactome_2022.gmt	Phase 4 - Resting Membrane Potential R-HSA-5576886	2/37	1.157929e-01	6.095749e-01	4.396647e+00	9.478960e+00	KCNK9;KCNJ2
merged_Reactome_2022.gmt	Phase I - Functionalization Of Compounds R-HSA-211945	5/207	2.307853e-01	6.638849e-01	1.697554e+00	2.489068e+00	CRYZL2P-SEC16B;ALDH1B1;RXRA;TBXAS1;LINC02532
merged_Reactome_2022.gmt	Phase II - Conjugation Of Compounds R-HSA-156580	4/213	4.357895e-01	7.444933e-01	1.337482e+00	1.110907e+00	UGT2B15;UGT2B17;CRYZL2P-SEC16B;LINC02532
merged_Reactome_2022.gmt	Phospholipase C-mediated Cascade: FGFR1 R-HSA-5654219	1/31	3.901477e-01	7.396512e-01	3.061046e+00	2.881148e+00	FGFR1
merged_Reactome_2022.gmt	Phospholipid Metabolism R-HSA-1483257	9/414	2.106732e-01	6.602779e-01	1.468026e+00	2.286373e+00	AGPAT4;MAPK4;CRYZL2P-SEC16B;PLA2G2D;PIK3R3;SYNJ2;GPAT3;CHEK2;GAS6-AS1
merged_Reactome_2022.gmt	Phototransduction Cascade R-HSA-2514856	1/65	6.457922e-01	8.399978e-01	1.444840e+00	6.317960e-01	PRKCA
merged_Reactome_2022.gmt	Physiological Factors R-HSA-5578768	1/27	3.499340e-01	7.211655e-01	3.523844e+00	3.700074e+00	NPPA
merged_Reactome_2022.gmt	Plasma Lipoprotein Assembly R-HSA-8963898	2/31	8.589003e-02	5.572504e-01	5.292578e+00	1.299163e+01	CRYZL2P-SEC16B;PRKCA
merged_Reactome_2022.gmt	Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824	4/141	1.847138e-01	6.301040e-01	2.045757e+00	3.455177e+00	CRYZL2P-SEC16B;LPL;PRKCA;LINC02532
merged_Reactome_2022.gmt	Plasma Lipoprotein Clearance R-HSA-8964043	1/69	6.677467e-01	8.520891e-01	1.360178e+00	5.493031e-01	CRYZL2P-SEC16B
merged_Reactome_2022.gmt	Plasma Lipoprotein Remodeling R-HSA-8963899	2/65	2.745845e-01	6.966367e-01	2.454287e+00	3.172157e+00	CRYZL2P-SEC16B;LPL
merged_Reactome_2022.gmt	Platelet Activation, Signaling And Aggregation R-HSA-76002	14/507	3.157123e-02	4.533628e-01	1.864145e+00	6.441571e+00	MAPK4;PDGFA;SCCPDH;GNB4;CRYZL2P-SEC16B;LINC02757;SOD1;SOS1;PTPN6;VAV1;PIK3R3;DGKA;GAS6-AS1;PRKCA
merged_Reactome_2022.gmt	Platelet Aggregation (Plug Formation) R-HSA-76009	1/71	6.782099e-01	8.593186e-01	1.321450e+00	5.131171e-01	SOS1
merged_Reactome_2022.gmt	Platelet Degranulation R-HSA-114608	7/249	1.012388e-01	5.920721e-01	1.941942e+00	4.447579e+00	PDGFA;SCCPDH;CRYZL2P-SEC16B;LINC02757;SOD1;SOS1;LINC02532
merged_Reactome_2022.gmt	Platelet Homeostasis R-HSA-418346	2/165	7.381984e-01	8.958631e-01	9.480888e-01	2.877853e-01	PTPN6;GNB4
merged_Reactome_2022.gmt	Platelet Sensitization By LDL R-HSA-432142	1/33	4.093149e-01	7.396512e-01	2.872367e+00	2.565801e+00	PTPN6
merged_Reactome_2022.gmt	Polo-like Kinase Mediated Events R-HSA-156711	1/31	3.901477e-01	7.396512e-01	3.061046e+00	2.881148e+00	MYBL2
merged_Reactome_2022.gmt	Polymerase Switching On C-strand Of Telomere R-HSA-174411	1/49	5.425388e-01	7.853687e-01	1.923135e+00	1.175989e+00	MIF-AS1
merged_Reactome_2022.gmt	Post NMDA Receptor Activation Events R-HSA-438064	3/121	2.996346e-01	7.070871e-01	1.841959e+00	2.219914e+00	MAPK4;KRTAP5-AS1;PRKCA
merged_Reactome_2022.gmt	Post-transcriptional Silencing By Small RNAs R-HSA-426496	1/13	1.872146e-01	6.301040e-01	7.476140e+00	1.252627e+01	KCNQ1OT1
merged_Reactome_2022.gmt	Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125	2/183	7.883071e-01	9.278763e-01	8.532356e-01	2.029570e-01	PIGL;CPM
merged_Reactome_2022.gmt	Post-translational Protein Modification R-HSA-597592	54/2758	5.437001e-02	5.031884e-01	1.305132e+00	3.800468e+00	TTC23L-AS1;MIR155HG;LINC01833;CRYZL2P-SEC16B;LINC01119;SATB2;PRDM16-DT;SMAD3;PCAT6;FBXW7;LINC00865;CXXC1;KLF3-AS1;TFAP2A-AS1;MAPK4;WSB2;SOCS6;TMEM123-DT;NR1I2;PCOLCE-AS1;MIR3681HG;NOD2;CPM;SLC35A1;ZBED1;HLTF;MIR9-3HG;MIF-AS1;IFNG-AS1;PIGL;SMC5-DT;LINC01108;FLNB-AS1;RHOT1;FOXD2-AS1;VDR;FBXO27;LINC01806;THRB;LHB;GASAL1;LINC02532;NOD1;MIR210HG;LPP-AS2;ARSD;LINC03014;RXRA;NR2C1;LINC02365;USP18;ATP6V0E2-AS1;FBXO44;GAS6-AS1
merged_Reactome_2022.gmt	Post-translational Protein Phosphorylation R-HSA-8957275	4/211	4.287431e-01	7.423735e-01	1.350519e+00	1.143751e+00	CRYZL2P-SEC16B;MAPK4;CXXC1;LINC02532
merged_Reactome_2022.gmt	Potassium Channels R-HSA-1296071	4/203	4.003531e-01	7.396512e-01	1.405282e+00	1.286407e+00	MAPK4;GNB4;KCNJ2;KCNK9
merged_Reactome_2022.gmt	Potential Therapeutics For SARS R-HSA-9679191	4/193	3.645596e-01	7.265547e-01	1.480238e+00	1.493656e+00	SOS1;STAT2;VAV1;GAS6-AS1
merged_Reactome_2022.gmt	Pre-NOTCH Expression And Processing R-HSA-1912422	2/148	6.819436e-01	8.619011e-01	1.059075e+00	4.054225e-01	E2F3;NOTCH2
merged_Reactome_2022.gmt	Pre-NOTCH Processing In Endoplasmic Reticulum R-HSA-1912399	1/11	1.608690e-01	6.277387e-01	8.901117e+00	1.626381e+01	NOTCH2
merged_Reactome_2022.gmt	Pre-NOTCH Processing In Golgi R-HSA-1912420	1/35	4.278815e-01	7.420747e-01	2.705563e+00	2.296777e+00	NOTCH2
merged_Reactome_2022.gmt	Pre-NOTCH Transcription And Translation R-HSA-1912408	2/116	5.500084e-01	7.923561e-01	1.357393e+00	8.114792e-01	E2F3;NOTCH2
merged_Reactome_2022.gmt	Presynaptic Function Of Kainate Receptors R-HSA-500657	1/41	4.801633e-01	7.527451e-01	2.304000e+00	1.690281e+00	GNB4
merged_Reactome_2022.gmt	Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616	2/79	3.559936e-01	7.261459e-01	2.009424e+00	2.075419e+00	FIRRE;MIF-AS1
merged_Reactome_2022.gmt	Processing And Activation Of SUMO R-HSA-3215018	1/17	2.374582e-01	6.638849e-01	5.662532e+00	8.141384e+00	MIF-AS1
merged_Reactome_2022.gmt	Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203	4/483	9.493948e-01	9.981877e-01	5.758467e-01	2.990405e-02	THOC6;MIR155HG;SNRNP70;ZRSR2
