Feature,Importance
LINC02875,0.0004788350119214914
MAN2B1,0.0004769998603061746
TCFL5,0.0004762992298907707
ZNF706,0.000475560851503669
DUSP10,0.00047514806286159516
ADNP,0.00047500542647564237
RFPL1,0.0004706628752717164
EPHX2,0.0004704585206706146
ECHDC1,0.00047000702432691325
LETR1,0.0004679210621242134
ZBTB16,0.0004638203477324481
ITGA11,0.0004636755975527672
TFAP4,0.00046308715557940574
ZNF354B,0.00046071229282479366
CLU,0.0004596118622592859
ALDH1A3-AS1,0.0004591341402086721
SUV39H2,0.00045831678682423614
CDKL5,0.0004579040921840954
AMH,0.00045778591116557967
KLF13,0.0004571434145680431
JUN,0.00045456488381738253
SOX8,0.0004529611814162841
BCL10,0.0004510356418794607
FOXL1,0.00044848685864264847
SLC25A20,0.00044789888635124144
SPCS3,0.0004468688260001525
ESRP2,0.0004466314989364184
COL17A1,0.00044542002423799147
TADA3,0.0004436471791316101
CPNE3,0.0004431492872795802
PDK3,0.0004429121289914209
RNPEPL1,0.0004408687814110167
SLC26A3,0.00043602687909320465
NFYA,0.00043562337732234454
FGFR4,0.0004351540334286912
ZNF335,0.0004333676879865021
VSTM2A-OT1,0.00043196567915429387
FMR1,0.0004293266486759725
LAMB1,0.0004289451605146873
BTRC,0.00042877994792663704
RFPL3,0.0004282990730770406
JUND,0.00042795449738293034
SUZ12,0.00042784137889556763
MLXIP,0.00042757176668881656
SMOX,0.0004239495217634061
PGM2L1,0.00042192925923590144
EEF2K,0.0004211522497884647
ADIRF-AS1,0.00041906311347911283
ST3GAL4,0.00041838166366733735
BARX1,0.00041663006086447706
HOXB8,0.00041626152314983293
GCDH,0.00041552386029232853
KDM2A,0.0004143610272334664
NFAT5,0.00041363955220373157
GATA6,0.00041328521118347533
ATAD2,0.0004132758105899686
CORO1A-AS1,0.00041189209471637853
HMG20B,0.0004106876722421659
IRF8,0.00040911913972902566
GOT2,0.00040877280502393137
GLUD1,0.00040817592616344833
ZNF502,0.0004061138712646113
ZXDC,0.00040442010311270485
MAPKAPK3,0.00040385026677954147
UCA1,0.00040368651691562835
PTPRD,0.0004033509512370037
ARSA,0.00040296310745784145
CREB3L4,0.00040243243805926257
AUH,0.00040181316872996945
BCKDHA,0.0004016672917098942
SOX11,0.0004011911713024172
TERF1,0.0004010944192927899
STK38,0.00039964403398666623
LGR6,0.00039902485113071115
JAZF1,0.0003974975472763071
GPC4,0.0003936788321452971
TBX2-AS1,0.00039267858940115964
ADAM33,0.0003912319772779244
TNFSF4,0.0003909106987769271
ALDH6A1,0.0003908253153919318
ECEL1,0.000390164978703563
ZNF705A,0.00038718134398453856
TST,0.0003869188621450516
OTX1,0.0003867748718376794
NUP107,0.00038565887686264845
AMT,0.0003843597471402954
ZSCAN5A,0.0003836053742310873
HPRT1,0.00038277807288059106
ZNF623,0.000382620739452994
ATG4A,0.000381780851677666
SDC4,0.0003802610123803062
ZNF24,0.0003786265189292826
PFKFB4,0.00037852512723980506
RNF34,0.000378414921919093
TFAP2E,0.00037777352936630435
NEK10,0.0003770038687394814
HDAC2,0.0003760146457353824
ZNF704,0.00037546910394354715
ARG2,0.000373593195991366
NSDHL,0.0003735078222197986
NKX2-1,0.0003711685348692143
LAMC1,0.00037046800139480657
ZNF367,0.0003691915504294808
LIMK2,0.0003681486641894618
DENND4A,0.0003657319910576466
ZNF783,0.00036517308193183317
IMPA2,0.00036504850301082687
ST14,0.000364212761275042
BMP2K,0.00036415514193499534
LINC01698,0.000363794470930853
YBX1,0.00036231436894125854
PDK4,0.00036230048852996905
VIM-AS1,0.00036178685367260207
ARID3B,0.0003612057955453767
TRIM5,0.00036054020943244514
ZNF302,0.00035899752129472576
FOXO6,0.0003577612882798514
PXN,0.0003574189688101291
CNN3-DT,0.0003569714637908166
COL9A3,0.00035633174519202244
PDK2,0.0003553308306069047
CUX2,0.0003543010232572605
ZNF503,0.000353688746705449
SEMA3F,0.0003533564076608147
NKX3-1,0.00035153527697371885
NKX2-2,0.00035122869685621496
FOXD1-AS1,0.0003508065292809915
MIR924HG,0.00034926528876141416
ZFP41,0.00034699979888923413
ZIC5,0.0003452740763816679
IL4I1,0.00034478286228146646
SMAD6,0.0003439180039053595
LINC00844,0.0003417201665332394
WNT5A,0.00034114550595000363
ZNF250,0.00034102210487344106
HEY1,0.0003409885244606831
ZFP30,0.0003404502421176654
