Feature,Importance
FOXP3,6.387044595689495e-11
B3GAT1-DT,6.384606798556749e-11
ZNF138,6.36923650137851e-11
RPS6KA2,6.357379433960144e-11
AURKA,6.356736128954703e-11
CNKSR2,6.336260858884533e-11
PSMD7,6.313632221123189e-11
AHRR,6.296078997588002e-11
LINC02611,6.294910135636039e-11
BCKDHB,6.28500169513466e-11
RRAGC,6.25446915568428e-11
B3GAT1,6.245258383014443e-11
APRT,6.216284362516655e-11
HSD17B12,6.139639750148182e-11
GHRHR,6.126277699449125e-11
ACADSB,6.120755634256938e-11
ESRP1,6.106994348017782e-11
PCTP,6.078271042400293e-11
JUND,6.077119062492595e-11
FCGR2A,6.068400024639313e-11
TRPV6,6.063524981139027e-11
ZNF135,6.047896004766789e-11
PLAAT3,6.046033493608756e-11
MAP2K6,6.037811335220852e-11
MTHFD1L,6.026543094005052e-11
GRSF1,6.021336573377261e-11
AACS,6.017415010888679e-11
HNRNPC,6.008331138456778e-11
LINC01770,5.967965877251115e-11
WASIR2,5.957282426747045e-11
SLC6A6,5.956895006306966e-11
REXO2,5.952563859712286e-11
ZNF707,5.9290976464568e-11
AKAP5,5.926342632637265e-11
ACSL3,5.92310952623511e-11
TSTD1,5.901929771833191e-11
CUX1,5.899448477090498e-11
ACAA1,5.896934797918408e-11
LINC00324,5.886514689762564e-11
SULT2B1,5.875650574571046e-11
POU4F1,5.871429597386809e-11
ZNF480,5.868028513030062e-11
SLC25A18,5.808881563010709e-11
TFAP2A-AS1,5.8002547715081345e-11
ZNF706,5.782084721427911e-11
WDR5,5.7550866343327045e-11
SLC19A2,5.7073888557691307e-11
GMDS,5.7038776521531355e-11
EFNB2,5.691286142514363e-11
NRIR,5.672452364480413e-11
MIR4300HG,5.6526870361068254e-11
CTBP2,5.6317903891460085e-11
ABCC5,5.630904170914554e-11
ZFP14,5.6239440883736674e-11
CA5B,5.61400477675891e-11
GFPT1,5.5757899742440934e-11
SKIL,5.5738810704378695e-11
LINC02321,5.550858653712405e-11
EPRS1,5.5244079458155674e-11
PDGFA-DT,5.524252135401992e-11
KLF4,5.523800733084216e-11
ZKSCAN7,5.5191103150864214e-11
GADL1,5.516158859439173e-11
ENOPH1,5.5145703116341e-11
MAPK14,5.4793231192398685e-11
VIPR1,5.455470014133931e-11
ZBTB44-DT,5.43903391945732e-11
ZFHX3,5.437831890498051e-11
ZNF496,5.422620933793675e-11
ALDH1A3-AS1,5.4095074976377944e-11
MADCAM1,5.382963691148477e-11
ZNF667,5.3809873170020355e-11
F11R,5.360180465823901e-11
GDPD1,5.336774943818938e-11
HOXB-AS3,5.330935661902961e-11
LRP4,5.305397110453525e-11
CBX2,5.3029253260871936e-11
ESRRG,5.2694520333880145e-11
HSD17B4,5.264404344937047e-11
ZNF774,5.2487337754311725e-11
LINC01896,5.2363469375633476e-11
LITAF,5.216096884082485e-11
ZNF114,5.191062360803248e-11
IVD,5.1524218229974536e-11
WNT5A,5.091873578859189e-11
GPT2,5.073855577551734e-11
CITED2,5.073448727948625e-11
STARD13-AS,5.061862676754001e-11
LINC02198,5.0438981737873957e-11
FGFR4,4.964695215672169e-11
LRPPRC,4.9610755896383506e-11
UNC5D,4.947049892721679e-11
ADAMTS10,4.944846059004291e-11
ZNF19,4.9398833377444255e-11
RALA,4.932533285894159e-11
SLC41A1,4.920038069727805e-11
NFIB,4.9151261867043846e-11
TRPM6,4.911380224087709e-11
ZNF597,4.896340498618646e-11
SLC5A2,4.845683837610964e-11
MAPK9,4.833383351545364e-11
ZNF681,4.827768283299171e-11
ZNF250,4.819921422506291e-11
FAM27E3,4.756659449877199e-11
BCL2L1,4.750902700685251e-11
ZNF641,4.745740206338584e-11
ACSBG2,4.7312925691859064e-11
INMT,4.730871238420053e-11
ENTPD6,4.719498849660755e-11
GATA2,4.702380776752443e-11
ZNF726,4.66842577048602e-11
ZNF92,4.655423648727851e-11
SLC17A5,4.638295186731463e-11
ATP6V1C1,4.623009492779669e-11
HEY1,4.567974534932581e-11
ADAM7-AS2,4.5490577979305105e-11
FCSK,4.5410527910452486e-11
ZNF674,4.5378044204694035e-11
CALM1,4.537348490242037e-11
DPP4-DT,4.5316812485933416e-11
ZNF623,4.5240383008685976e-11
AGPAT1,4.521092688105955e-11
ZNF671,4.511645171116835e-11
OXCT2,4.5098548991003946e-11
SH3GL2,4.486767416202658e-11
SLC12A1,4.432736772223775e-11
DSEL,4.419511450219621e-11
RRBP1,4.3925616542711855e-11
CPSF1,4.39193117171039e-11
IDH1,4.362044906222024e-11
GLYATL1,4.354164738503974e-11
ZNF415,4.353887788030717e-11
BIRC2,4.348237299101468e-11
MAN1C1,4.34025942556313e-11
IL6R,4.322627564597962e-11
LINC02814,4.3115013414093845e-11
ADAM17,4.304239242662586e-11
UCKL1,4.2929886813276404e-11
AK5,4.2815950838695156e-11
MAPK4,4.252643117672958e-11
CANT1,4.2414301323280595e-11
TRPC4,4.20117864535448e-11
PLA2G15,4.196968757806222e-11
ZNF514,4.165465975174714e-11
ALMS1-IT1,4.119931549533958e-11
FOXL2,4.117707064503069e-11
NXF5,4.082504788307159e-11
BCKDK,4.073859741502592e-11
PFKFB4,4.0612230414411474e-11
CBR3,4.054335134574274e-11
IRF7,4.047265195419377e-11
SFTPA1,4.0102193700222026e-11
ZNF419,4.00170086746217e-11
SECISBP2,3.9907268297078544e-11
SLC2A6,3.952683976907364e-11
SRF,3.941260809470872e-11
CSNK1G2,3.916189985857163e-11
ZNF563,3.911670341474437e-11
SMARCA4,3.90430300219336e-11
AKR1C3,3.867742212988716e-11
CDC7,3.8650777162995603e-11
ZNF429,3.860694854080693e-11
TK2,3.826796583829046e-11
NTF4,3.8165803132621463e-11
ZNF829,3.804196271752959e-11
LHPP,3.79372874329433e-11
SPHK2,3.79329511649855e-11
SLC2A8,3.784988200318335e-11
ALG12,3.783737241294488e-11
SUV39H2-DT,3.7832361245527794e-11
TOP1,3.773791498074716e-11
PTPN18,3.771533188126353e-11
ZNF33B,3.7405702445479454e-11
SLC25A11,3.731149396344968e-11
GART,3.7299287324623644e-11
PANK1,3.727609688280406e-11
GATAD2B,3.7171207489609973e-11
ZNF519,3.708318828728485e-11
FIRRE,3.7069579502916924e-11
ZBED1,3.645179002973238e-11
ZNF343,3.641652560717746e-11
ZNF778,3.633995411177446e-11
SLC41A2,3.606755931925481e-11
ALYREF,3.6038140303410144e-11
ZDHHC8,3.59198967158417e-11
DHCR24,3.590073917420375e-11
AGA,3.5845617600170646e-11
NRG4,3.5479445749943113e-11
GTF2H2,3.533288991359176e-11
ATP2B4,3.5297787519473075e-11
WWC2-AS2,3.515592810822243e-11
GSTM5,3.490226882894143e-11
IDI1,3.481919225240109e-11
PCAT7,3.468654623138822e-11
PLA2G10,3.4655556657422504e-11
SATB1,3.4587618297247846e-11
SMURF2,3.436476109408832e-11
TERF1,3.3981192533085204e-11
TDG,3.3963151839330456e-11
CEACAM1,3.3771365750559005e-11
AKR7A2,3.364019719361277e-11
LINC01270,3.344805572102853e-11
ZNF716,3.340799406758829e-11
SLC26A4,3.3317187476584956e-11
ZNF354A,3.3208024106338686e-11
P4HA2,3.319851709707504e-11
ZNF33A,3.3188192739381886e-11
SLC39A10,3.291304561419117e-11
LINC01979,3.273772005145607e-11
LIN54,3.261305818175853e-11
COL11A1,3.2561907679481424e-11
LINC01806,3.245154179079694e-11
DUOX2,3.2369216372177684e-11
PLCB3,3.2129430268421877e-11
ATP6AP1,3.212699713487222e-11
ADAMTS9-AS1,3.2014760861572685e-11
COQ6,3.1887322672497287e-11
LINC01208,3.1764096520068983e-11
ZNF256,3.163685156082103e-11
ZNF879,3.1631770097279774e-11
SLC16A10,3.145241940025629e-11
CPT2,3.142745178660189e-11
PRMT1,3.134199300138612e-11
CD9,3.129038553883141e-11
CCNE1,3.121880378536099e-11
PDP2,3.109999506931993e-11
ACSF3,3.0985448477961596e-11
DDIT3,3.094564483691733e-11
HAS3,3.0922087360081535e-11
ATP6V0A1,3.0871366094881907e-11
CROT,3.0857595329088067e-11
FOXO1,3.0329985431550515e-11
LINC01093,3.027721526244082e-11
GLUD1,3.025353724627994e-11
MMP28,3.020191898797374e-11
ZNF195,3.0186180068419016e-11
IMPA2,3.007980560684302e-11
B4GALT6,2.993247557169585e-11
DHODH,2.972413172725942e-11
BIRC5,2.9713937864180826e-11
TERF2,2.9457449788391414e-11
MRGPRF-AS1,2.9455669272842696e-11
JMJD7-PLA2G4B,2.944296528152701e-11
APBB1IP,2.922884631015846e-11
CTSZ,2.920429559509643e-11
NSDHL,2.9042472896966108e-11
CBFB,2.8656200929797258e-11
ATP13A3-DT,2.865473178386796e-11
ATP2C1,2.8405969907847384e-11
SCMH1,2.8369459239728043e-11
DIAPH1,2.835653931784097e-11
CITED1,2.8320072262579666e-11
ASAH2,2.821844996502618e-11
MED21,2.8050603443554816e-11
SLC20A1,2.802263733672585e-11
ZNF677,2.7836197295203173e-11
PYCR2,2.76707688981464e-11
MBD4,2.7623368792628797e-11
ZNF517,2.7385214810350762e-11
ATP6V1G3,2.7047230203826567e-11
TRPA1,2.689452023047453e-11
IL4I1,2.6887625186935835e-11
ZNF558,2.6857123606926405e-11
CYB5B,2.6808002479359177e-11
ENTPD2,2.6448958324377962e-11
RBMS3-AS3,2.6445425838256624e-11
SUCLA2,2.6360668160422508e-11
TNFRSF10B,2.6014156808070105e-11
NR1H3,2.5918755955968567e-11
SUGCT-AS1,2.5900855373864516e-11
ZNF782,2.5016139447061406e-11
ASH2L,2.4998266439204285e-11
LEF1,2.4936494349246827e-11
ZNF813,2.4866567088907643e-11
ATP8B4,2.4772625217120285e-11
GAD1,2.456285431708798e-11
ZNF124,2.4066939588029176e-11
ZIK1,2.4038948539701198e-11
LINC02894,2.3959625384992654e-11
ZNF212,2.3942337666583686e-11
PLA2G12A,2.3431937153026775e-11
SLC23A1,2.3259112816434942e-11
MAPKAPK2,2.325153541526908e-11
EMX2OS,2.3240776884529462e-11
SALL4,2.3222752372483576e-11
EPHX1,2.318417065950917e-11
ASIC1,2.3006272228207667e-11
HSD17B11,2.2930480811134234e-11
ALOX12B,2.2824730845710255e-11
RORB,2.2709146814900596e-11
ATP2C2-AS1,2.2658158822482452e-11
ZNF93,2.2644169213294985e-11
SLC43A1,2.257118996438661e-11
ZNF492,2.2427449289469304e-11
DUBR,2.2422756581046507e-11
SLC22A4,2.240799798503234e-11
CYBRD1,2.2364047857064678e-11
MACORIS,2.2335794963662085e-11
CPNE3,2.2308159240641728e-11
SPG7,2.215229847586934e-11
TFB2M,2.2003926504471328e-11
AREG,2.199094194545299e-11
POLE3,2.1927669946527415e-11
SLBP,2.1834451672638912e-11
ACO1,2.1833806508553585e-11
ZNF556,2.1464062069908958e-11
MMP19,2.1426143110685743e-11
SF3B1,2.125204734635975e-11
HS6ST1,2.1207190164057058e-11
RELA,2.119129824870566e-11
SLC27A4,2.1146081913725637e-11
GDE1,2.0748219400100986e-11
PDK4,2.0747106191276666e-11
SLC39A8,2.0669819924366124e-11
SEMA6A-AS1,2.06479515712785e-11
SMAD7,2.0598049754696614e-11
ZNF268,2.0482723017656753e-11
NFYA,2.0435796461155976e-11
SFTPD,2.030775107613588e-11
EGR1,2.0257590036833498e-11
SGSH,2.024875763147453e-11
ZNF627,1.9993346396405486e-11
ALOX15B,1.9980261583662667e-11
LINC02029,1.9945056344860152e-11
RTEL1,1.9581901963928015e-11
CALR,1.9495953484499874e-11
ALOXE3,1.934638093674763e-11
DGAT1,1.930035264362905e-11
INPP5K,1.920913356356281e-11
TYRP1,1.9168302300983326e-11
SEPSECS,1.9119834081615658e-11
LINC02950,1.874228971287707e-11
ITGA10,1.873732913683852e-11
ASS1,1.873050415404722e-11
HS6ST3,1.8727168787448397e-11
ATP2A1,1.8665008438943414e-11
PKM,1.865927715056938e-11
ZNF785,1.861819827305169e-11
ZNF761,1.8499179885657663e-11
SLC26A3,1.84753764266894e-11
STAT6,1.8395152004677592e-11
LINC01507,1.8308294029389007e-11
TFDP2,1.8212228714244646e-11
YWHAZ,1.8068394901877438e-11
CAMK2G,1.7995331929708572e-11
TRHDE-AS1,1.7951163595512842e-11
ALDH3A2,1.7921693355804156e-11
SLC12A3,1.784139262014507e-11
LINC00939,1.7766535502640658e-11
GALNT10,1.7763954462208386e-11
SLC24A5,1.767232673484422e-11
NKX3-2,1.7634606660259653e-11
ZNF823,1.761430505242775e-11
ZNF200,1.741687618615265e-11
SLC22A18,1.7362054003392596e-11
LFNG,1.7345091697553727e-11
WNK3,1.7316394478798767e-11
ZNF227,1.7097800999075246e-11
ZNF43,1.7045725580112533e-11
ZNF316,1.7029714572339437e-11
MAMDC2-AS1,1.7005774654720642e-11
DDAH1,1.697912663146042e-11
LINC00607,1.694657194341695e-11
PCGF6,1.661834305180781e-11
SLC6A14,1.6530067568268053e-11
ADIRF-AS1,1.651542918922733e-11
LINC01876,1.6474271247173137e-11
ATAD2,1.5973181354671916e-11
ZNF746,1.5772901729256673e-11
ALDH3B2,1.5711981014342698e-11
GSTT2,1.5609162468037534e-11
ASPG,1.5212818721773872e-11
ZNF211,1.50308856277649e-11
ZNF418,1.49674019959805e-11
SLC33A1,1.4888999290791357e-11
AQP3,1.4814398014095785e-11
ECHDC1,1.475363859596981e-11
SLC25A5,1.4648860830937754e-11
ZNF141,1.4462935783900531e-11
ARG2,1.4457559071635612e-11
PIK3C3,1.4314924598714968e-11
GAPDHS,1.423957909212623e-11
SKP2,1.4134709715946307e-11
TGIF1,1.4041070349330455e-11
LINC02166,1.3916516178280768e-11
ZFP30,1.387690680935937e-11
RBBP7,1.3763111458059722e-11
GMPPB,1.3734192678346025e-11
GRASLND,1.3631266229591753e-11
DDB2,1.3551017226007896e-11
PNP,1.3531930406547397e-11
LINC00578,1.3456009384945595e-11
HMGCR,1.3289198999288372e-11
LINC02449,1.2804824522722348e-11
CXXC1,1.2730819369351442e-11
ALDH9A1,1.2708985174031016e-11
FOXO6,1.2705040674552018e-11
TRAF2,1.2700120359155185e-11
APP-DT,1.2682832747925832e-11
MMP3,1.2650473327191944e-11
ZNF334,1.2619471546219456e-11
ABCA5,1.2602247520585574e-11
DUSP10,1.250634005798791e-11
ACOT2,1.2453327533210356e-11
ALG2,1.2341935313954426e-11
PIK3CD-AS2,1.2126048692235578e-11
GABRG3,1.194770231243677e-11
BPHL,1.1653678512253482e-11
NUP107,1.1571719945554432e-11
PTPRT-DT,1.1545845086730185e-11
SNHG1,1.1539183042464968e-11
ZNF131,1.1505367074586955e-11
TFG,1.1500654965413521e-11
ZNF846,1.1158725310954354e-11
MED31,1.1045876754156451e-11
SLC45A2,1.0723473070225441e-11
TRAF5,1.0714845108383433e-11
LINC00622,1.0672348977734048e-11
CAPN5,1.0671756793095472e-11
ACER3,1.0651426689083841e-11
NR2C2,1.0650182288613859e-11
PHKB,1.0629195239469313e-11
OPLAH,1.047249234949279e-11
SREBF1,1.0393323893065808e-11
ADPRM,1.0106056280342315e-11
LINC01285,1.0018581521192312e-11
GGT7,9.992269841573604e-12
POLD4,9.980773105646609e-12
GDPD5,9.975545316312413e-12
NT5C3A,9.944245606849993e-12
SLC44A4,9.864304934248978e-12
COL5A3,9.846952675112218e-12
PGK1,9.790334428974678e-12
FTCD,9.785239027570454e-12
TRADD,9.64435530843821e-12
ADSS2,9.63326802419954e-12
SLC38A4,9.590774104292244e-12
FADS2,9.50073875362217e-12
SLC25A16,9.4310148918693e-12
B3GALNT1,9.284155772034391e-12
ZNF230,9.263772782280094e-12
MXD4,9.219510941704557e-12
TRPM8,9.218040618793034e-12
LINC02884,8.857350798090057e-12
ZNF721,8.801598777862102e-12
ABCC4,8.747113438013867e-12
RUNDC3A-AS1,8.705224233405126e-12
LINC01515,8.689412693078542e-12
LINC02893,8.562857729819059e-12
ZNF286A,8.520626712597915e-12
GUSB,8.501511692841695e-12
SLC25A20,8.476993778420413e-12
NCOA1,8.407838809765258e-12
GALNT12,8.391791518929458e-12
MOGAT2,8.372426311614158e-12
LINC02523,8.300524434755375e-12
SLC37A4,8.264205842496595e-12
TPST1,8.178918593058708e-12
TPST2,8.11926619841446e-12
MAP4K2,8.031186127694278e-12
MTOR,8.027086271466135e-12
GAMT,7.99683034856809e-12
ZNF613,7.855239324763307e-12
ZNF567,7.848266360456376e-12
ERBB3,7.810142237105062e-12
RPH3AL-AS2,7.783240934624061e-12
POU2F2,7.62682295678431e-12
ZNF454,7.623307481206413e-12
ALDH4A1,7.54924621003757e-12
GMPPA,7.539882553494058e-12
SHMT2,7.533289944857364e-12
PRPS2,7.507676679983848e-12
ITPR2,7.453654381885191e-12
CASP3,7.43401059231889e-12
ATP6V1A,7.373429510973725e-12
SRPK2,7.364792072946342e-12
AQP4-AS1,7.282091079516152e-12
ZNF197,7.216145688515415e-12
RMST,7.155867887676362e-12
SMARCD1,7.092090776498196e-12
FA2H,7.080899880134966e-12
ATP2C2,7.039609100675764e-12
BPGM,6.975921794796889e-12
P4HB,6.875778920848028e-12
CTDP1,6.821754195274865e-12
FAM240C,6.799061431072968e-12
CHPT1,6.78472654998412e-12
HEXA,6.750608619555453e-12
MIR137HG,6.67183578388103e-12
THORLNC,6.640625291299512e-12
EPHB2,6.6154928694392466e-12
FRY-AS1,6.5697484761225914e-12
ZNF786,6.379792279855601e-12
PGAM1,6.37373710829362e-12
DHTKD1,6.373205414726867e-12
ZNF740,6.368968987955353e-12
RAPGEF4,6.255966662583318e-12
PCCA-DT,6.2326833736547e-12
SLC7A1,6.190587990560613e-12
LINC02777,6.027785796706151e-12
ZFP90,6.0096929053074995e-12
UNG,5.972413647346129e-12
CHPF,5.858386373337976e-12
HSD17B1,5.849888705051417e-12
SERPINH1,5.83850531011541e-12
PELATON,5.75594345409884e-12
RBAK,5.685489663059784e-12
GNGT2,5.572271024172982e-12
ADHFE1,5.437621730651767e-12
CPSF3,5.421598563164577e-12
LINC00158,5.410555663281225e-12
ISY1,5.291652043786465e-12
LINC01684,5.235014508133393e-12
GSC,5.177220046009726e-12
RPN2,5.144271273372112e-12
GSK3A,5.131188292269595e-12
LEF1-AS1,5.12448263041494e-12
SPINT1,5.114596016114809e-12
LINC01271,5.110839836839979e-12
UGT2B17,5.047643150796534e-12
GCAT,5.025516410898703e-12
POMGNT2,5.019810334212221e-12
E2F7,5.016223107619852e-12
UBE2I,4.920349352723992e-12
KAT2B,4.892903568080825e-12
LBR,4.892145711138717e-12
CERS2,4.888244828211756e-12
GSTM2,4.84007940378642e-12
TRAP1,4.7291064031589436e-12
ENO1,4.672673255670509e-12
SLC39A7,4.542959999040177e-12
HEXB,4.4897715892229565e-12
DDX11-AS1,4.445376927442983e-12
TP53RK,4.443580127489068e-12
TENM2-AS1,4.440244117964436e-12
LYPLA2,4.35589736282718e-12
DCST1-AS1,4.331672147651303e-12
GALNS,4.328491555772351e-12
ENPP1,4.321764505493023e-12
ADRA2C,4.261690132830823e-12
DDHD1,4.229476638569464e-12
ZNF331,4.179597834392586e-12
FAM111A-DT,4.1527122864955334e-12
NUDT12,4.137438385145516e-12
PARD6G-AS1,4.0765685261923625e-12
HNMT,4.025658036339192e-12
ATP6V0A2,4.020628338611187e-12
MVK,4.003633699233882e-12
MAGT1,3.888350964340696e-12
ALDH1L1-AS2,3.869069355545315e-12
SRPK1,3.863094081371401e-12
UGT2B11,3.8579022166894634e-12
CRADD,3.781512782152434e-12
DDOST,3.744124962602733e-12
NXF3,3.6715016270139655e-12
MBOAT7,3.667084868287298e-12
PPARG,3.633172341870311e-12
VKORC1L1,3.54776395258664e-12
LINC01687,3.5311130274556254e-12
SLC31A1,3.5297774021019136e-12
SMPD2,3.4894766713449973e-12
NCOA3,3.4692704579828172e-12
CTPS1,3.4425383416295524e-12
ATP6V0D1,3.390713756693872e-12
ACTR2,3.3746482987253658e-12
GPC1-AS1,3.3504925482305985e-12
SLC25A13,3.305371370210973e-12
MAP4K4,3.2816638144006362e-12
VRK3,3.2300330152240785e-12
WWP1,3.1813346178256214e-12
MAF,3.1700973467053106e-12
UCA1,3.1486290048885234e-12
PGM3,3.121302344648969e-12
GCDH,3.1044561836940395e-12
BLVRB,3.032905198969219e-12
GATAD2A,3.0273759825140025e-12
ANG,2.9758331572552493e-12
ZNF578,2.958020627024377e-12
NEBL-AS1,2.9511163109871343e-12
RAPGEF3,2.9208515995671973e-12
ADI1,2.907570497398426e-12
GGPS1,2.8692428970746916e-12
RANBP1,2.857964551994991e-12
NR1D1,2.8420282204528843e-12
G6PC3,2.8269454709360366e-12
EPC1,2.821648328084179e-12
LIPE,2.752782773868894e-12
C8orf34-AS1,2.6336264429327978e-12
DEGS1,2.6318799857575233e-12
PPP2R5A,2.6310247667239846e-12
LDLR,2.62767977219309e-12
ITPR1-DT,2.6072322997969293e-12
VSTM2A-OT1,2.581727665819787e-12
CBR1,2.571403310420688e-12
CDKN1A,2.530430685631384e-12
ABCB7,2.507278039961972e-12
IDH3A,2.4368105193102607e-12
ZNF34,2.2701126080865413e-12
KCNC4-DT,2.2637749663431354e-12
VEGFA,2.248603659138082e-12
IDH2,2.2465062182455466e-12
PNPLA4,2.126947470667174e-12
ABCB8,2.0805267288060853e-12
ADAMTS9,2.0653152211777906e-12
MTERF1,2.060357673962214e-12
MYB,2.0374632939922667e-12
HAAO,2.0048953686971013e-12
CD44-DT,2.0020129956718727e-12
CERS1,1.9750177345532217e-12
RALGDS,1.9605271210646724e-12
BEST3,1.942791336126717e-12
ADH7,1.9232830803493633e-12
LBX2-AS1,1.9220981306803133e-12
GNMT,1.921484034938311e-12
ARAF,1.909829361080664e-12
BRAF,1.9015810037617834e-12
TGIF2,1.8978733941085315e-12
POLD1,1.8962624156998214e-12
LINC03014,1.8676076448673582e-12
PODXL2,1.8643983433157347e-12
ZNF697,1.8141103348440455e-12
ZNF224,1.8117047443524352e-12
CHDH,1.774428440525416e-12
SRSF2,1.7467550629227585e-12
NEDD4L,1.737713222776854e-12
CHSY3,1.6497383029534747e-12
HGD,1.6440895064727362e-12
LINC01554,1.5856045958070391e-12
NKILA,1.5412798675398426e-12
TPR,1.510652637003172e-12
GLO1,1.4415063655026447e-12
TAF12,1.4308736199984484e-12
GSTA4,1.3911449427688979e-12
PIAS4,1.3418577309577825e-12
DMGDH,1.3404633515615329e-12
PDK2,1.335001173827046e-12
FDFT1,1.333318035902706e-12
SRRT,1.3270440674151955e-12
ITGB8-AS1,1.3192667416189249e-12
LINC02560,1.3012413880286975e-12
AGO2,1.2550480143917193e-12
B4GALT1,1.2366807864647697e-12
KCNMB2-AS1,1.2081953517961013e-12
TAF10,1.1821947172313294e-12
CLCN2,1.1593337503026688e-12
SRSF11,1.1462054786040688e-12
CTSO,1.0900231863409494e-12
ZNF14,1.031846848381723e-12
OLMALINC,1.0278196543936922e-12
PTDSS1,9.929913686509199e-13
B4GAT1,9.843780087510668e-13
PCK2,9.818205468391311e-13
SLC27A2,9.739883708104758e-13
GSTP1,9.592466792274837e-13
TAB1,9.33532482256625e-13
GALC,9.053001539116814e-13
ENTPD5,8.885528627531256e-13
SRRM1,8.587873651788049e-13
ZNF7,8.224693525408192e-13
ATP6V0C,7.92021635607297e-13
ALDH6A1,7.90458973398496e-13
UCK1,7.708611345824417e-13
UBE2N,7.286484785241726e-13
TRIM7-AS1,7.25901470920642e-13
MED11,7.181382247156397e-13
PNPLA7,6.493367654578057e-13
BCKDHA,5.961096154657815e-13
GFUS,5.954744219774584e-13
TAF13,5.911233779705239e-13
GPI,5.728191138708746e-13
RPS6KA1,5.640058375390265e-13
NR2E3,5.578664284416211e-13
A4GNT,5.518836474392815e-13
CYB5R1,5.32477094029322e-13
NUDT15,5.190204026818987e-13
BLNK,4.869803271687044e-13
THOC6,4.4514510362478337e-13
EPB41L4A-DT,4.36421917479512e-13
FEZF1-AS1,4.3572997096613135e-13
MGAT1,3.352771318784706e-13
SMARCE1,3.266848765873622e-13
DERA,3.243187159532288e-13
DLX5,3.16774303021309e-13
ACTL6A,2.955733387411346e-13
FSIP2-AS1,2.6641476286828606e-13
UGDH,2.595687877523779e-13
LPCAT3,2.443727605488935e-13
VEGFB,2.171887986697878e-13
GLS2,2.171430161186807e-13
NFYB,2.082668270166288e-13
EHMT2,1.7909623824993703e-13
PDGFRB,1.6157953996345346e-13
DGAT2,1.4998563316752952e-13
NUP42,1.1371771740373085e-13
IPO5,8.891600293516617e-14
SGK1,8.722963198980674e-14
XYLT2,5.209304894705665e-14
CPSF6,5.001532132640493e-14
UGT2B10,1.2321423865562956e-14
DHDDS,4.974072779631968e-15
