"","H005","H010","H011","H012","H013","H014","H015","H016","H017","H019","H020","H021","H023","H027","H028","H029","H030","H031","H033","H035","H036","H037","H038","H039","H040","H041","H042","H043","H044","H045","H046","H047","H048","H049","H051","H053","H054","H055","H056","H057","H058","H059","H060","H062","H063","H065","H066","H069","H072","H073","H077","H078","H079","H080","H081","H082","H084","H088","H089","H090","H093","H094","H095","H099","H100","H101","H102","H103","H104","H105","H107","H108","H109","H110","H111","H113","H115","H117","H118","H135","H148","H163","H164","H165","H167","H169","H171","H173","H187","H192","H194","H225","H228","H231","H233","H234","H236","H238","H239","H240","H242","H243","H246","H247","H249","H255","H257","H260","H265","H266","H270","H271","H272"
"KRT8P50_NC",0.150655819580074,0.130297313440646,0.14832595706359,0.129047513981067,0.132298903665215,0.127372773300921,0.103965024628553,0.213288006595451,0.109398052289296,0.101695773669515,0.127831657051455,0.144433312511294,0.142151331665187,0.107489011556448,0.122375468827956,0.0852673952755881,0.12764115760312,0.194850338280197,0.12224511001564,0.187778708880285,0.180893461835974,0.135225801348257,0.141415809782155,0.144446960144567,0.201452574706593,0.145134864665314,0.154936911397846,0.143082246110531,0.187648070007079,0.130234161158819,0.136558499664148,0.140668703440066,0.0875326389852052,0.156532526313026,0.142485800146209,0.130709267599573,0.129954231633317,0.105185750755126,0.117031968858774,0.133227368572282,0.0990421284294996,0.14847644313103,0.107415379944439,0.128937763634538,0.176301794207824,0.103949114637411,0.0729542625923659,0.0725372561393515,0.157210622609557,0.129422998991625,0.122818684167094,0.132780090102336,0.18927053015033,0.129243122333638,0.162044879773394,0.177364206576797,0.118389459370797,0.145087879746862,0.138483118674809,0.0870863735966723,0.0962577140472843,0.174574815225455,0.153378495384555,0.130346299080908,0.203650670422771,0.161373934260779,0.171871151177715,0.146862290006229,0.117667097012491,0.167763929678481,0.113805478381732,0.11258000118965,0.150039990635822,0.160833414485143,0.108482978852692,0.152845232944083,0.126540002243452,0.127024386037214,0.0792447662475768,0.155779160932348,0.118980375002101,0.141721203090589,0.126509084153123,0.152768839531641,0.133927204319468,0.174853739389892,0.12856766800374,0.128293393797367,0.0984421349713033,0.150718008869669,0.156971557418786,0.154553291247754,0.155801146982757,0.141266452130423,0.106869171101812,0.130675449236141,0.113976855429289,0.109957290642702,0.136035627085742,0.143725387769967,0.172124368661274,0.123229613348969,0.128194039160028,0.193060984690828,0.12708866276052,0.103579579711423,0.134518695618436,0.138553521771751,0.124767374188311,0.107570656958284,0.115190175373045,0.108063606016473,0.0837403416209769
"KRT8P52_NC",0.0557566266035642,0.093778149028515,0.0993580294648333,0.0852304991884812,0.0587466947177175,0.0873281596021826,0.070665871724258,0.0721823931233739,0.056530991333888,0.066708856158718,0.0871818557178462,0.119862004053257,0.0786667770359973,0.103315997832378,0.0576604129695418,0.0510771719481245,0.0801084687161489,0.10493040472975,0.0826456248028342,0.090445122071862,0.119577840730815,0.0891803995546128,0.116862808428617,0.126614393714173,0.0939633753223929,0.113551796902598,0.0686900741934107,0.0811204451631317,0.0476613730419833,0.0772567872620634,0.110864609264735,0.0729442653475761,0.101510239409087,0.105285172174093,0.0704311407878277,0.106241015271702,0.086793595865867,0.0849407418230494,0.119301835788173,0.0783810768980649,0.08495222268448,0.0982666177323955,0.0917139723619575,0.127126481786952,0.0534965295467998,0.0823597060416125,0.0642429859517225,0.0851144826105998,0.114537268051024,0.0758162588720735,0.084179517951361,0.0927249536964561,0.0892449849494536,0.0956164619386607,0.130967453563735,0.10024550114097,0.105293895200118,0.0985728887477332,0.0999099584217923,0.0781733240677006,0.0443650760931524,0.0788831763711778,0.0858299473109196,0.0927744209873036,0.0706903214344915,0.0637252950053164,0.0502558265594703,0.105544430945397,0.111773427652876,0.0827239682134031,0.0575407201300683,0.063654403215126,0.0941475627937815,0.118308886757312,0.115239932873451,0.117487852056207,0.102720906841415,0.0864816341366269,0.0545474704083679,0.0813761338693645,0.0868994912651396,0.111157221643206,0.0851622806409603,0.107809799622454,0.102705236321235,0.131918422459564,0.0881567177265334,0.0779433055419608,0.0688314522174063,0.0899869608204129,0.106237125471781,0.100999939305273,0.0958489238177682,0.116287625946034,0.0828871466865483,0.0908081572367494,0.0995878583600256,0.0891463094316697,0.0886656198634029,0.137346101101642,0.0577038984719013,0.0829683998150316,0.0683546872344615,0.0782279943318545,0.0912282517348723,0.0777941237196635,0.0492603216521346,0.0986993502372107,0.0759618708873312,0.0907140260407232,0.0765485106338599,0.111549312978258,0.0762478349578816
"KRTAP5-AS1_NC",-0.00909731417792807,0.0226535365692746,-0.0160118756569969,-0.0325593722927195,-0.0100789475281705,-0.0193000969355813,-0.0100280360143674,0.0399572346842932,-0.0523834160605931,-0.062670200902944,-0.00820551362777129,0.00161526729122294,-0.00757607234124943,-0.0723369141636631,-0.027394344548911,-0.0453283061736862,-0.0206585727506206,0.041038302909988,-0.0267560596288302,-0.00823212343569562,-0.00650548115640439,0.000521626994089665,-0.0235432858813114,-0.02075981366852,0.0100877673835088,-0.00809286867345882,-0.025546996288839,-0.0132435262704922,-0.0417985398864553,-0.060147513206118,-0.0253698711377322,-0.0402783441035989,-0.0730285419142721,-0.0182486622433258,-0.00276827279003927,-0.028491275694084,-0.0119612662615717,-0.00105488194965694,-0.0492815693745592,-0.0274545813882714,-0.0516796978166063,-0.0649602137661472,-0.0298624540864162,-0.0565618965008997,-0.00382447949865654,-0.069875728058301,-0.0691198879180359,-0.0648715643929784,-0.043211939887588,-0.0260650334020336,-0.0294798892091175,-0.0164992976684751,0.0208154651355256,-0.0608658459254725,-0.0176087265067141,0.0329258025220618,-0.0368788465096695,-0.0382534188016701,-0.0246520806934674,-0.0405988167161613,-0.0415767636530465,-0.0367489426996727,-0.0412778730543759,0.00831915321591793,0.0285116804252274,-0.00904439026776624,-0.00759873259889128,-0.0674571657013421,-0.0514135745621059,0.00313194073270039,-0.0503801330683128,-0.00131316920545572,-0.0226959759647594,-0.00627969454927555,-0.0701110671527482,0.00498929573337586,-0.00225804255956994,-0.0312400466522826,-0.0428009638258377,0.00543777264980174,-0.0737192770724885,-0.0220480548118384,-0.0262628942678495,-0.00710064656990664,-0.0403624287720028,0.00803458475248645,-0.0579755219533345,-0.062683262514813,-0.072242996791919,-0.0538011654351992,0.0160347879481795,-0.0134193879446241,-0.0288311302428562,-0.0618295689049536,-0.0617702087413814,-0.0558474706901071,-0.0481508930155599,-0.0228490137559946,-0.0397089567916903,-0.0207014431966948,0.00989255095105289,-0.0325270932508961,-0.0572703316356874,0.00846471714019062,-0.0538537053356146,-0.0529147742421009,-0.0274656234987552,0.00436806165472173,-0.0635849698028798,-0.017822723957769,-0.0431479403451781,-0.0263737735704085,-0.0732091650333752
"L3MBTL4-AS1_NC",-0.152068883952087,-0.0673814078005938,-0.19221973770287,0.0161447839110046,-0.00271269273914739,-0.0660100459463581,-0.0273767804820349,-0.167755014789857,0.0313907204296215,-0.109726520680253,-0.16551258835195,-0.184385160698436,0.00540861626912381,0.00863763982431906,-0.147794106656068,-0.15106502791419,-0.035210797236241,-0.123761198646336,-0.162725382520827,-0.129727174237532,-0.151356826277701,-0.125100244182059,-0.206201477525264,-0.17673072343667,-0.120179297309441,-0.188427817105174,0.0302610673008047,-0.0129366076175768,-0.110882678267565,0.0170748541287952,-0.054760136699118,-0.0154660329415052,-0.159336575004312,-0.176266921928011,0.0214259013671712,-0.118877098794426,-0.189119371795591,-0.187825931487287,-0.193499258205326,-0.163094344451338,-0.105565823129305,-0.155866261475584,-0.18552235947329,-0.176863584550255,-0.154007232203993,-0.0229707734808987,-0.012054572462592,-0.0179712862297308,-0.143037294791357,-0.125030939739399,-0.0487402696900259,-0.0195975185533583,-0.00722780944135503,0.0117834720605904,-0.184813147878706,-0.169532039211857,-0.0365851749286545,-0.169968953525163,-0.166895536426079,-0.126857402033916,-0.0207501627693566,-0.158216914131593,0.0246896975889695,-0.196577140893277,-0.187264805315981,-0.0669730337536091,-0.00992232129609874,-0.146724041009004,0.0134907718976378,-0.189181464754433,0.00575430366737277,-0.154078172124502,0.00188809323411139,-0.179360670929329,0.060161258513922,-0.0804370082900089,-0.195580605970134,-0.0306420039023058,-0.159419107279304,-0.191318897837419,0.0316270161046911,-0.174666210970676,0.0131496648783538,0.00160372069885188,-0.0454455634013746,-0.166387775337479,0.0368739765077779,-0.109785489450955,-0.0183309819519675,-0.165818552279909,-0.168993287192754,-0.199962223728239,-0.142589121785223,-0.0359069337936815,0.0222682004577122,0.00512823015808004,-0.225611232449275,-0.00655357616425229,-0.0369032018198159,-0.162827796704117,-0.0034782298952772,-0.0372142478754777,0.0161966446388738,-0.186631087133338,-0.0237937255523589,0.0138076445204227,0.0252219229786347,0.0212729228830821,-0.00951794102556377,-0.19512322267676,-0.163822279017959,-0.20647668397021,0.0284411051328325
"LAGE3P1_NC",-0.134019501259338,-0.110283187782866,-0.140431732456626,-0.0137480400583886,-0.052806401877028,-0.0859207345217821,-0.0192315138460994,-0.0782943701642659,-0.0438862872371371,-0.107243086546256,-0.0839401179701759,-0.11963088014625,-0.0490556171486981,-0.129885728927526,-0.0896089343233157,-0.0498001584545874,-0.0990238768427755,-0.115382040174086,-0.134272118222585,-0.13738790015868,-0.106587352273676,-0.0836055237209796,-0.131629385010963,-0.123816962503566,-0.0929531324622261,-0.150147360325835,-0.0930997358336355,-0.0852687316184337,-0.0923718108609668,-0.0897459786766753,-0.0854337335267698,-0.0617767558977094,-0.0797711327980577,-0.14668051569875,-0.0781303663953478,-0.121691039904196,-0.114378247735034,-0.0620515334763263,-0.10209422007198,-0.134604488335744,-0.0674005146200192,-0.128203704430995,-0.12458538838672,-0.121702785751765,-0.0528516053858113,-0.0633272619621224,-0.0584894797823638,-0.0282651437443813,-0.137715803002826,-0.0874326858218647,-0.0858498943031068,-0.0335813111524972,-0.0603092565662652,-0.0691406654048928,-0.111164166521413,-0.121018198689319,-0.0382415468168866,-0.106414529790862,-0.137888184913792,-0.095817513604308,-0.0613953048491095,-0.123696454038315,-0.0937664662137342,-0.119610341712794,-0.0560610069878488,-0.130506408406984,-0.110828860331725,-0.134024897584329,-0.0835684731598674,-0.108491260567259,-0.063199379197285,-0.0619636890076675,-0.113110609964145,-0.115544595424978,-0.0910176156476993,-0.0964785903512733,-0.054648983173439,-0.106078062890357,-0.0830610284878909,-0.0549652370663476,-0.107317651206989,-0.138751335696014,-0.0947681001953517,-0.096224052722868,-0.0638402849147894,-0.124224676026496,-0.0591882925281462,-0.0774839071310063,-0.0964494894369812,-0.102025886246656,-0.101435010578159,-0.100094925699671,-0.137644754946898,-0.088916247682853,-0.0689430362044852,-0.0626830124907664,-0.102682239536909,-0.0835653473368011,-0.0368910174746192,-0.140001369867632,-0.031659491426217,-0.062613242728607,-0.0679663126493778,-0.0745732429215585,-0.0608892263786711,-0.078999902147882,-0.0953891207941811,-0.0969276179962677,-0.0970117468756405,-0.124604785226426,-0.053429326590935,-0.0737193197376135,-0.0047696652352209
"LAMA5-AS1_NC",-0.00210441777729051,-0.0435117523608247,-0.0640872990916926,0.0304186150323997,0.00716194405396484,0.00569642451581633,-0.0245193060650126,-0.0770250974569816,0.018397127474039,-0.00512526224920098,-0.0469932741878028,-0.0184928407813076,0.0182145281967092,0.0559663827250351,-0.0368530605688698,0.0252369274846151,0.00626739166676876,-0.0463666087704458,-0.0548639741743461,-0.060666830380626,-0.0245492514039606,-0.0520448904264784,-0.051398284652027,-0.0504579784608062,-0.033146537466918,-0.00470486296415714,0.0135629961150688,-0.0027680075911448,-0.0077817237539646,0.00791967321228713,-0.0157998651159392,0.0239428937382197,0.0291318998594113,-0.0611838178827387,0.0409786390034999,-0.0332221842560139,-0.0564729526951041,-0.0346916425906013,-0.0159689956327403,-0.0229864270617885,0.00890284761860076,-0.0208280938479068,-0.0528500693946931,-0.0242922608175072,-0.0237547742695849,-0.0153560235455623,-0.0302637653544807,0.0297017484705076,-0.00701851951590171,-0.101565540514519,-0.0720912520989064,0.00838589567868136,-0.0200693650263856,0.00991481310519014,-0.000152475935763104,-0.0276827686466447,-0.0326590177792594,-0.0178593246284302,-0.0343855709424562,0.0284613587371244,-0.0317851049920377,-0.0323632662293146,0.0168329194491751,-0.056564677078304,-0.0819480986777692,-0.0473681829782815,-0.0432411422368217,0.00452911372598891,-0.00622795917150557,-0.0455452888414033,0.0169001614829057,0.0138500312071418,-0.0437365589326898,-0.0531066988742543,0.0298188786813973,-0.0480132276949558,-0.0256426832085761,-0.00160274325062293,0.013956778472015,-0.0645303059779744,0.0322767954003517,-0.0545555556394442,-0.0128975671045338,-0.0299226921399608,-0.00798889134936314,-0.0795967006300961,-0.000250431834682521,0.00550226906549975,0.0130285612477516,0.0219281612637583,-0.0910419388281307,-0.0435641172886358,0.0173099859513117,0.0273112373671436,0.0294748644779933,0.0116882308031663,-0.0242846035302247,-0.0111783903441104,-0.0192217480553425,-0.0213805384686904,-0.0035295724828278,0.00269834507415662,0.0158708492684464,-0.0525727185613018,-0.00045100343326993,0.0246337145458016,0.00382980474900876,0.00133279526949265,0.0231957637172264,-0.040998942235088,-0.00804399121144332,-0.0138236123545724,0.0333950044411563
"LAP3P2_NC",-0.133836593663011,-0.166632167563284,-0.153428889532011,-0.200811918050494,-0.149090060877511,-0.127347759617368,-0.143999166292775,-0.142810175403364,-0.137022935114553,-0.115180489712328,-0.175934684659627,-0.230869764336882,-0.168273866839206,-0.119535367195454,-0.169071141169012,-0.133102089817648,-0.149042814054852,-0.156211023392101,-0.153854730197288,-0.120976959563053,-0.106992314264488,-0.130637734453338,-0.150235130398667,-0.156909878845448,-0.0686424977815552,-0.201857302913212,-0.10098241253027,-0.109479938584256,-0.120160449323742,-0.12165575105642,-0.165845577077792,-0.101709351811107,-0.0847578760524249,-0.15890131848869,-0.134578098130201,-0.152300238733037,-0.190272225739428,-0.198974644052127,-0.183420746254223,-0.149412558191208,-0.148987587266943,-0.158235514553928,-0.17477455366989,-0.124904753117212,-0.171298441473241,-0.119052034907724,-0.127709989189937,-0.10880157514708,-0.158236021093615,-0.141611566407826,-0.113312628167686,-0.211413068556802,-0.152507916436144,-0.132657443164564,-0.195893218981061,-0.180519355880096,-0.115752557324432,-0.133220542802104,-0.147151131648644,-0.133903387197829,-0.128637523179655,-0.161779135417025,-0.139639809742771,-0.160859784330852,-0.173242084751666,-0.115654515694956,-0.104916915275481,-0.103257096316821,-0.125415334676535,-0.156262208741974,-0.108209120059023,-0.221163096001371,-0.131681724800147,-0.180906542106736,-0.0958590082754398,-0.0922367686762341,-0.152330290386733,-0.0800339428245132,-0.140689276833932,-0.176360719426838,-0.096294647587301,-0.161388937858346,-0.13022439871392,-0.112072204644999,-0.119951513345725,-0.14534400577835,-0.112335070386187,-0.106590553575941,-0.129029965318259,-0.110895833221871,-0.0706164130374915,-0.131812467471612,-0.129503736961349,-0.103934232218058,-0.12839777090656,-0.122585114174983,-0.181176333117438,-0.153023167194632,-0.0842535241653531,-0.108058756813497,-0.05896135587611,-0.0789353986481191,-0.0921323311426118,-0.131771084456136,-0.112246309547989,-0.102759876754544,-0.0503408403526508,-0.0606039342888958,-0.0751362822525158,-0.126823924325251,-0.092372453119085,-0.140125818925125,-0.0716443161174567
"LARP4B-DT_NC",-0.0782744402883477,-0.10944642638633,-0.201041524306919,-0.106049084641402,-0.107765672052166,-0.177762624398307,-0.192044617271316,-0.170487186670445,-0.174911265897129,-0.15554834349199,-0.215243662597068,-0.174678650621755,-0.0835472216225657,-0.161581469819795,-0.243480555479794,-0.221129145506032,-0.133370205758251,-0.175693680317988,-0.21270412364351,-0.180205218099979,-0.180725467272385,-0.21218441645649,-0.182187678098407,-0.185314228271381,-0.137214024359706,-0.218343684633083,-0.183150983592338,-0.158558096910033,-0.197873987033929,-0.177565366506857,-0.196497739159798,-0.15995404177281,-0.159760776124552,-0.143323417153169,-0.192930476918124,-0.153047027716791,-0.230179633456688,-0.218424905624951,-0.204443616519042,-0.201949422177932,-0.188027116768528,-0.219802025284127,-0.218800841354729,-0.231611135160277,-0.17689014608961,-0.162431432941978,-0.19033294964106,-0.142949390707617,-0.163868587675692,-0.105250303172189,-0.166818403895255,-0.122679656228976,-0.0925577715852663,-0.14308292184101,-0.196730823449495,-0.125237976690333,-0.161354281211593,-0.185931161149155,-0.141303734445345,-0.148767577795299,-0.219395497770933,-0.227235045191408,-0.158110119086914,-0.187900791919719,-0.156841063997165,-0.213924439867719,-0.22143692428396,-0.173461996128631,-0.177116815261709,-0.169302134438244,-0.190109721048871,-0.218940901649425,-0.19269728991161,-0.2167356540694,-0.106070122644093,-0.232716713496315,-0.18167461287136,-0.147788273045431,-0.23666347574517,-0.221358989528488,-0.184945194293313,-0.193463405704588,-0.129959285071798,-0.131598746119451,-0.126377010284947,-0.207156842136669,-0.154601566346453,-0.185829119571939,-0.14922582021406,-0.182972974744592,-0.221248435835328,-0.189345908071273,-0.137722173360575,-0.159542065972522,-0.159205809860287,-0.206264331450736,-0.197288629581617,-0.216901981541269,-0.21035528172539,-0.160177183459903,-0.156444053539153,-0.160379781016673,-0.183352147743114,-0.194242353235346,-0.219843115838301,-0.184377935235709,-0.186137367567192,-0.091644603124972,-0.142418948392129,-0.206593301338858,-0.184122719306174,-0.190624520021666,-0.184342933287381
"LBX2-AS1_NC",0.0569254185060154,0.0244875950806088,-0.0230935851422706,0.104633982743774,0.0904789674813124,0.0797829839302315,0.0196800546887816,-0.0200900627756514,0.0827770407153073,0.0512244013003852,-0.00158280206129875,0.036864495578917,0.0922899725292255,0.117883639574976,-0.00295399467660374,0.04767216819832,0.0554983608492212,0.0104289529407933,-0.0254417453698628,-0.0158163816444238,0.00195219623166956,0.0049065927839163,-0.00861571685566785,-0.000360011644633888,0.0321420480041282,0.0111508996884026,0.0905641327308621,0.0747580837490828,0.0215435138156701,0.0820247090500843,0.0409453196034171,0.0819267713308238,0.0749553354802816,-0.0208182683297622,0.0836226356479919,0.019584303501731,-0.0359223161890601,0.0107293632407348,0.00402325322112516,0.0176902981347209,0.0577685615908043,-0.0160788498302514,-0.0271018836303915,-0.0104351867189168,0.0168486652683998,0.0543748191022358,0.0151552380633351,0.0620950703588661,0.0510203824781534,-0.0304218354498023,-0.00627352235861278,0.0904198357635211,0.0657222361180043,0.0558097367192307,0.0237966857123699,0.018143417020262,0.045514175480254,0.00555830444835506,-0.00328059670075705,0.0483465429747067,0.0147990466881232,0.00210059421423021,0.0879178833762387,-0.0131485079852476,-0.0284352671425643,-0.0114039802363784,0.00710514784084272,0.0364714912721292,0.0569057628125801,-0.016476827000075,0.0743142018814299,0.03538826081071,-0.0162167464614743,-0.0179217131493398,0.0912486517272286,0.00187153348636946,-0.00466219077184944,0.0606478899779205,0.0562755926080995,-0.0124756663930537,0.0666417379373848,-0.0255395230963163,0.0863372714279757,0.0226117805001965,0.0610255866058978,-0.0244380845410357,0.0585317466959405,0.0753940418559059,0.0694908474022715,0.04890000735596,-0.0451211507236129,0.00316147218893058,0.0569656104982031,0.0681939569081726,0.086692690095136,0.0622473178578958,-0.0018583661599173,0.0182291458316007,-0.00918848900884594,-0.00360917177354212,0.0659674794626272,0.0460832310957398,0.0616211358123993,-0.0116976137975272,0.00331470449113504,0.0929968260164091,0.0581327832340349,0.0793468822162011,0.0839487866727838,0.0120990668472958,0.0656174232115581,0.00807758340645162,0.0981506617762309
"LDHAP2_NC",0.0956272571595338,0.142430642281024,0.1514485519951,0.0909742399644268,0.0970207259322172,0.11357418012823,0.175699290294391,0.159315749986452,0.0967437410188828,0.0680171925453035,0.21248262785647,0.150413437496548,0.0996327245082961,0.129955070142707,0.155126330105659,0.12272176267301,0.13639206008739,0.173223357488898,0.15615722562598,0.175266063673159,0.171746412797048,0.163415815368369,0.152922056847828,0.169929725081971,0.119387891770994,0.203280476479829,0.0822055793879795,0.147001774760774,0.0953731188893749,0.122540945847036,0.188890652590283,0.126919925514374,0.0964703628488915,0.141470848124858,0.144030941985738,0.138288260329343,0.201330716344444,0.199637208169673,0.160600859052361,0.13344854141251,0.125440125502948,0.150964319301194,0.152135906107407,0.174859615305194,0.133228290239232,0.138523949521331,0.11651777805261,0.120411062621861,0.138721079857816,0.0957485425115818,0.111429961343735,0.136558455999423,0.106408215895125,0.160794662661702,0.195703972023873,0.155463665959178,0.15405707641639,0.126814374969171,0.133071367693481,0.117079961066789,0.117097218594768,0.154607006558178,0.142852506802655,0.151046054450347,0.145892716676475,0.156053441765378,0.175049515588132,0.109756318300758,0.154611586442369,0.135514404208156,0.122759011095546,0.203864099549849,0.183378971693682,0.210699810152568,0.0998889038192101,0.174217311285713,0.151853968286116,0.0926549742967241,0.140926236714339,0.194323817401932,0.105445821466302,0.18036080423688,0.121397274891226,0.153419231658582,0.125701346515141,0.18435257995217,0.0886078155133421,0.0980836078420076,0.0825320379755264,0.120002249034878,0.157438643059554,0.143981994672379,0.104871269692576,0.145980043913246,0.120519053549121,0.156967167851687,0.172548522351753,0.172921771456582,0.178654563345156,0.151661465130121,0.0977925999983446,0.169003351585833,0.123894201744861,0.130081244407955,0.179074153781805,0.106202756505337,0.125130276567617,0.095254870848864,0.0975718677903258,0.154517953147368,0.104866944957277,0.145630066167088,0.10044626285024
"LEMD1-AS1_NC",-0.00267750976757148,-0.00783892102827164,-0.0520239122901907,0.0288318114615437,0.000558775160634853,-0.0280080602478413,-0.0145847694122725,-0.0624295930960656,0.0101493924337428,-3.44009775363001e-05,-0.0312427373005387,-0.0287668166193141,0.00193563911345008,0.00835482079989806,-0.0651366015126758,-0.0371453944712283,-0.0131421888304528,-0.0506129716192277,-0.029500964865134,-0.0579094033408254,-0.0276044043546989,-0.0451993954517624,-0.0588579748319411,-0.034771473896868,-0.0241233146041827,-0.0203803623425132,-0.0322719632050582,-0.00703226339145835,-0.0214579435985831,0.0119844872427784,-0.0134472309791747,-0.0159535639648886,-0.0167162664928436,-0.0252048975113196,-0.0090605263418824,-0.00363688192160214,-0.0521750524733709,-0.0227863258868059,-0.0174287713560787,-0.0506458630439697,0.00222908000355945,-0.0427948750346805,-0.0363084803907436,-0.0246113567030573,-0.0491036229583946,-0.0257785000998471,-0.03039533667747,-0.00447259896923038,0.00340791724234172,-0.0800457166696495,-0.0247893938867108,0.00426323072395344,-0.0390615156660509,0.0076259198036662,-0.0339755223458396,-0.0501181683205212,-0.0219804354609802,-0.0224177182255954,-0.0458041165940339,0.00707190821103326,-0.0314272611952079,-0.0351245094776456,0.00814599698266845,-0.0370319233825184,-0.0679723982041877,-0.0176660871386584,-0.00590987326937331,-0.0227857442684591,0.0337365045025554,-0.077829125226889,0.00751665959067338,-0.0362150624763683,-0.00751793873783571,-0.0334748415260237,0.0297841451760469,-0.0477611377189699,0.000304752061171283,-0.00897923985157631,-0.0399690373171674,-0.0520982737867201,0.0195261612603864,-0.0241505303091035,0.00121788693972663,-0.00230495665400826,-0.0138162837766116,-0.0521085832085186,0.00594293363660372,0.0138366857956189,-0.00668332437029804,-0.028949772666582,-0.0820089388599208,-0.0384052757280633,-0.0181017285868566,0.0254368318046989,0.0128238407802881,0.00603983469807982,-0.0299321496148411,-0.0106353021165459,-0.0333324712310341,-0.00695729797403271,-0.030413028466801,-0.0159798299427626,0.0107205308964686,-0.0762209164346925,-0.00558054038416011,0.0124051169500186,-0.0135231359348223,-0.0155032401953901,-0.00100285751542779,-0.0614280311060089,-0.0283123198671916,-0.0337708459336398,0.00190594899673965
"LEMD1-DT_NC",0.0546405225550332,0.0841274743234596,0.0827133424554733,0.0506215273122611,0.0601350748069688,0.0934749916009793,0.124444564422435,0.0631046562165003,0.074716483275383,0.0572342644392365,0.130879606358259,0.125620343283307,0.0595979145002782,0.10044066933938,0.0633814245204997,0.0807576545188732,0.0736467776502709,0.0656907248685481,0.114440037657235,0.110535511737741,0.125111308717947,0.115997287169736,0.104101223362018,0.13229244724604,0.0718655129886672,0.135259344769787,0.0111489206992812,0.106475660758719,0.0543465902831036,0.0827125042073925,0.113695527245102,0.0737591049079082,0.0877622672415169,0.0974392143512564,0.0664039490919211,0.107012674785117,0.107142420909878,0.141425280424786,0.133539968890745,0.0949632216383148,0.0938594666833378,0.0585537496382158,0.119816675843999,0.0652028301975092,0.0813267367184795,0.0717670041429024,0.0508813152406809,0.0780610559214534,0.107676199415378,0.029440919177051,0.0760338528024551,0.100225114744708,0.0512694199977874,0.106600598210964,0.146260637625738,0.0893824026556902,0.0872437677044841,0.074083145572682,0.0881660320452443,0.0991251558491212,0.0554535365994891,0.0893174387853137,0.0935827363255164,0.092616392766421,0.0619595228665791,0.0814462091866785,0.0916770876868886,0.0842329196993211,0.0793634376025534,0.0692776683346548,0.0775278188663744,0.123367706215364,0.0770943626436549,0.1177834711964,0.0562614764113985,0.0622501210870027,0.118988881316563,0.0690919282668845,0.101681388228191,0.0991954171194371,0.0799303231558499,0.125437936098322,0.104635616076914,0.0832204192557727,0.0571619210280703,0.0784350433153221,0.0635150615182635,0.0970576325428509,0.0402631777556707,0.078800802182431,0.0521266875849274,0.0849969764544995,0.0783514478143967,0.0947168181130772,0.098180081628505,0.102845519690459,0.132994834697836,0.0972316738517363,0.0785130874048712,0.0801669089734058,0.039454813597987,0.133472051840692,0.0801518010586821,0.041817994784016,0.0875701464954769,0.0758986242963111,0.0617768599077278,0.0712149274067738,0.068826427745263,0.110284109756473,0.101461050517357,0.121761779139285,0.0692126444283462
"LETM1P2_NC",-0.0410795206119422,-0.00200534089937462,-0.144991422611769,0.029497633780463,-0.0180462027396261,-0.0679965760493046,-0.0693486131649189,-0.128368880010888,-0.0472874703784082,-0.0211834376736118,-0.120560912992991,-0.120283179959991,0.0264250479918677,-0.0236280531271933,-0.177008787603605,-0.0985244751926487,-0.0536735615925854,-0.12609896397843,-0.128139006327357,-0.126359605010461,-0.122548574235779,-0.127841420335954,-0.133349522699426,-0.132438738568971,-0.0839365514205295,-0.14767834478482,-0.051066346572338,-0.0352905984655635,-0.0874937384611861,-0.0441352277182004,-0.0957240251107693,-0.03771455810318,-0.0964361086659584,-0.0753753445760747,-0.0915160708320685,-0.097565937697576,-0.157525471676995,-0.144520235915587,-0.140395653853653,-0.118933578819232,-0.0751538092607894,-0.162146409348242,-0.124985479928635,-0.176636621909262,-0.133530082949745,-0.0705867996667545,-0.0484730300683478,-0.0211431486838867,-0.092967444981896,-0.0573712674524548,-0.0459383738438243,-0.00381230472864311,-0.00600275544033383,-0.0533735456276144,-0.150526590699656,-0.103345200758907,-0.0321197108802475,-0.109184194705066,-0.100821863898138,-0.0728329023369048,-0.0567457535123269,-0.157669664378626,-0.0335754079333315,-0.130548146457746,-0.112042590270078,-0.132133771724019,-0.109201324022877,-0.10736996802796,-0.0356304574467431,-0.139545035175275,-0.037297878237811,-0.128042612749936,-0.0979063366414242,-0.156161407985548,0.0321667242192275,-0.13872825814827,-0.124061949491566,-0.0131685749853887,-0.131512970985175,-0.171282712388707,-0.04866102928404,-0.125232365731335,-0.0059796461035592,-0.0176905884604289,-0.0395983766615598,-0.155824489250794,-0.0228549668193964,-0.0759257709803651,-0.0595785012048959,-0.0983350124545684,-0.186618641947303,-0.132616702157726,-0.104639601095816,-0.0506711970972603,-0.00897604143074014,-0.0797169704513179,-0.137349137546542,-0.110211138586339,-0.123881294431455,-0.12757111402051,-0.0391456617206333,-0.0235642770987264,-0.0576528396719777,-0.146478727582461,-0.127768204363116,-0.0524511575198067,-0.0523284041315385,0.0206299642048205,-0.00432747945271218,-0.154361602205832,-0.0840305351495379,-0.148195698688567,-0.0300988227568254
